wavelength	spectrum
586	0.180817291
587	0.181081414
588	0.181543127
589	0.182495609
590	0.182882875
591	0.182942256
592	0.184362277
593	0.184762776
594	0.185110763
595	0.186455399
596	0.186686188
597	0.187128603
598	0.188087955
599	0.188937426
600	0.189340815
601	0.18950142
602	0.189999714
603	0.190335691
604	0.19073686
605	0.191383466
606	0.192062572
607	0.192411929
608	0.192432806
609	0.193031654
610	0.193378866
611	0.193692803
612	0.194390714
613	0.195109203
614	0.195446476
615	0.195156097
616	0.196105167
617	0.196713641
618	0.197037041
619	0.198009759
620	0.198103994
621	0.197994128
622	0.19837606
623	0.198829219
624	0.199298814
625	0.199774429
626	0.200557113
627	0.200967982
628	0.20118545
629	0.201781884
630	0.202068746
631	0.202394366
632	0.203029901
633	0.203310728
634	0.203815594
635	0.204597056
636	0.204965964
637	0.20529522
638	0.20556213
639	0.205682576
640	0.206432492
641	0.207157552
642	0.207560673
643	0.207894146
644	0.208369926
645	0.20895867
646	0.20935829
647	0.209391892
648	0.209455341
649	0.210088938
650	0.210566252
651	0.211133555
652	0.211871669
653	0.212171257
654	0.212447092
655	0.212747917
656	0.213272437
657	0.213689983
658	0.214110434
659	0.21462442
660	0.214891374
661	0.215254515
662	0.215777159
663	0.216499493
664	0.216849506
665	0.217052385
666	0.217570737
667	0.218295723
668	0.218829989
669	0.218909398
670	0.219601631
671	0.220088661
672	0.220378354
673	0.221075892
674	0.22128424
675	0.221450225
676	0.222199947
677	0.222247317
678	0.22245203
679	0.223101795
680	0.223822773
681	0.224163353
682	0.224297523
683	0.224982828
684	0.22525312
685	0.225564048
686	0.226339057
687	0.226668596
688	0.226944149
689	0.227242455
690	0.227801099
691	0.228377417
692	0.228835359
693	0.228750959
694	0.229192898
695	0.229682967
696	0.229968503
697	0.230829149
698	0.231343597
699	0.231479034
700	0.231739804
701	0.232297227
702	0.232986793
703	0.233621135
704	0.233945072
705	0.234220192
706	0.234532356
707	0.234992549
708	0.235381916
709	0.235701606
710	0.235964626
711	0.236230955
712	0.236660451
713	0.237483934
714	0.23784031
715	0.238246053
716	0.238798916
717	0.23885943
718	0.239071295
719	0.239470869
720	0.240269676
721	0.240537688
722	0.240769878
723	0.24126476
724	0.241701901
725	0.242144302
726	0.242608204
727	0.243200183
728	0.243420154
729	0.243573129
730	0.244163454
731	0.244578898
732	0.244858176
733	0.244988322
734	0.245745108
735	0.246241003
736	0.246501312
737	0.246808812
738	0.247284323
739	0.247776181
740	0.248120666
741	0.248444259
742	0.248746857
743	0.249030471
744	0.2496645
745	0.250099957
746	0.250417978
747	0.250834167
748	0.25106737
749	0.251359612
750	0.251906544
751	0.252355754
752	0.252717853
753	0.253009409
754	0.253495991
755	0.253878087
756	0.254252851
757	0.254809529
758	0.255006135
759	0.255217373
760	0.25561741
761	0.256267577
762	0.256622165
763	0.256722659
764	0.25698784
765	0.257434726
766	0.257907718
767	0.258220226
768	0.258557469
769	0.258992523
770	0.259556413
771	0.259860605
772	0.260086149
773	0.260316372
774	0.260873437
775	0.261116356
776	0.261303067
777	0.261625141
778	0.262100965
779	0.262331426
780	0.262313008
781	0.263281316
782	0.263782054
783	0.264006168
784	0.264228284
785	0.264278382
786	0.264380068
787	0.264661759
788	0.265264124
789	0.265729994
790	0.266025931
791	0.266108692
792	0.26617983
793	0.266472757
794	0.267451376
795	0.267725229
796	0.267753154
797	0.267634183
798	0.267793119
799	0.268229008
800	0.26878193
801	0.268804431
802	0.269181848
803	0.269655526
804	0.270027101
805	0.269982904
806	0.270074099
807	0.270389676
808	0.270584226
809	0.270898938
810	0.271256477
811	0.271473736
812	0.271784663
813	0.272078067
814	0.27228424
815	0.272665679
816	0.272871107
817	0.272907972
818	0.273109883
819	0.273434877
820	0.27373448
821	0.273753524
822	0.274012387
823	0.274306834
824	0.274573475
825	0.274747461
826	0.275165647
827	0.275654763
828	0.275362641
829	0.275386959
830	0.27553916
831	0.275683403
832	0.275815994
833	0.276119322
834	0.276626647
835	0.276796013
836	0.277056009
837	0.277337313
838	0.27744481
839	0.277419508
840	0.277494699
841	0.277851254
842	0.277710915
843	0.277821511
844	0.278234541
845	0.278675288
846	0.278786063
847	0.278702706
848	0.278573573
849	0.278955728
850	0.279049069
851	0.278489172
852	0.279084504
853	0.279310822
854	0.279273033
855	0.279730618
856	0.279938042
857	0.280165702
858	0.280727893
859	0.280498505
860	0.280241668
861	0.280125678
862	0.280370057
863	0.280660391
864	0.280969799
865	0.281215131
866	0.281362534
867	0.281415373
868	0.281340808
869	0.281427205
870	0.281583786
871	0.281775713
872	0.281671345
873	0.281887978
874	0.282129377
875	0.281796336
876	0.2819359
877	0.282230198
878	0.282581568
879	0.282205284
880	0.28208825
881	0.282222629
882	0.282351434
883	0.282182097
884	0.282059252
885	0.282440037
886	0.281967491
887	0.281996131
888	0.28290084
889	0.282752663
890	0.282669663
891	0.282762408
892	0.283543766
893	0.283268392
894	0.282835364
895	0.282880604
896	0.283129483
897	0.283436835
898	0.283738196
899	0.283321589
900	0.283368796
901	0.283631623
902	0.283653021
903	0.283650398
904	0.283813059
905	0.284274608
906	0.284045607
907	0.283899099
908	0.283836365
909	0.283550322
910	0.28333053
911	0.283171982
912	0.283101499
913	0.283310235
914	0.283623636
915	0.284008116
916	0.283110082
917	0.283346772
918	0.284168363
919	0.283284843
920	0.283941031
921	0.284623832
922	0.284040272
923	0.284469664
924	0.284717023
925	0.284591585
926	0.284185886
927	0.284631282
928	0.285288662
929	0.284622163
930	0.284221977
931	0.284147233
932	0.284528702
933	0.285190731
934	0.285641581
935	0.285760999
936	0.284708411
937	0.284563154
938	0.284658015
939	0.284084588
940	0.284381837
941	0.284954727
942	0.285663068
943	0.285261959
944	0.285028756
945	0.285006523
946	0.285389304
947	0.285418719
948	0.285572201
949	0.286358744
950	0.2855407
951	0.285286218
952	0.28595835
953	0.285783648
954	0.285342634
955	0.284933895
956	0.285434425
957	0.286990345
958	0.287506223
959	0.285421699
960	0.285153806
961	0.286002338
962	0.287594527
963	0.286539853
964	0.286183566
965	0.286180377
966	0.286121458
967	0.28522715
968	0.285698831
969	0.288580984
970	0.286071122
971	0.286237538
972	0.288331032
973	0.287423909
974	0.287115306
975	0.287273735
976	0.287979186
977	0.288290769
978	0.288991362
979	0.29019168
980	0.287878305
981	0.287592918
982	0.288429439
983	0.287957519
984	0.288759083
985	0.289390624
986	0.288841933
987	0.289100677
988	0.289299428
989	0.289294928
990	0.288468033
991	0.289170176
992	0.290575057
993	0.291457385
994	0.2906757
995	0.289961219
996	0.290020972
997	0.290225714
998	0.290464103
999	0.290544897
1000	0.289252579
1001	0.288614243
1002	0.288373113
1003	0.284971744
1004	0.282629222
1005	0.285122752
1006	0.287558615
1007	0.287038118
1008	0.286068678
1009	0.286530912
1010	0.287690699
1011	0.288000137
1012	0.287497789
1013	0.287178457
1014	0.287695676
1015	0.28782168
1016	0.287207842
1017	0.286924392
1018	0.286712945
1019	0.286711186
1020	0.287446082
1021	0.288064241
1022	0.288423002
1023	0.288929909
1024	0.289275885
1025	0.289624393
1026	0.290064245
1027	0.289899975
1028	0.289557844
1029	0.289436191
1030	0.289551049
1031	0.290123284
1032	0.290907502
1033	0.29115966
1034	0.2909365
1035	0.290703267
1036	0.290650159
1037	0.290127814
1038	0.289330184
1039	0.289149553
1040	0.289383441
1041	0.289987773
1042	0.29112342
1043	0.292261988
1044	0.293080181
1045	0.293584317
1046	0.293633878
1047	0.293832958
1048	0.293763936
1049	0.293217242
1050	0.293001115
1051	0.293511659
1052	0.293699414
1053	0.292861253
1054	0.292283952
1055	0.293280244
1056	0.295002222
1057	0.294796973
1058	0.293155313
1059	0.293776393
1060	0.295614541
1061	0.29634133
1062	0.296879202
1063	0.297631979
1064	0.297674716
1065	0.297038943
1066	0.296431005
1067	0.296000302
1068	0.295717716
1069	0.295753211
1070	0.296042085
1071	0.296544433
1072	0.29717806
1073	0.296485782
1074	0.295558244
1075	0.296007305
1076	0.29689151
1077	0.297668338
1078	0.298299938
1079	0.298586458
1080	0.298752934
1081	0.299055547
1082	0.299317896
1083	0.299233824
1084	0.29933399
1085	0.299837023
1086	0.300276428
1087	0.300264508
1088	0.299926788
1089	0.300245732
1090	0.300954074
1091	0.301108778
1092	0.300648361
1093	0.300414234
1094	0.300878227
1095	0.30142045
1096	0.301849723
1097	0.30218336
1098	0.301576376
1099	0.300879687
1100	0.30136773
1101	0.3018305
1102	0.302265406
1103	0.303204238
1104	0.303754926
1105	0.30335319
1106	0.3028332
1107	0.302281857
1108	0.301930487
1109	0.302373737
1110	0.30286932
1111	0.303185284
1112	0.303451151
1113	0.303761184
1114	0.304145187
1115	0.304907143
1116	0.305320323
1117	0.30498153
1118	0.304755509
1119	0.304501265
1120	0.304875702
1121	0.305923283
1122	0.30652225
1123	0.306779832
1124	0.306679577
1125	0.306599498
1126	0.306689501
1127	0.306769192
1128	0.306096286
1129	0.305303931
1130	0.305389553
1131	0.305798054
1132	0.30619365
1133	0.306660712
1134	0.306940496
1135	0.306987792
1136	0.307055771
1137	0.306959569
1138	0.307339013
1139	0.30895254
1140	0.310185492
1141	0.309770137
1142	0.309393883
1143	0.30887714
1144	0.308323324
1145	0.308891058
1146	0.309687197
1147	0.309786171
1148	0.309554309
1149	0.309528291
1150	0.309735507
1151	0.310014278
1152	0.310239166
1153	0.310310751
1154	0.310210794
1155	0.310180604
1156	0.310427397
1157	0.310678631
1158	0.310939252
1159	0.311207741
1160	0.311817765
1161	0.312408119
1162	0.311623663
1163	0.310689002
1164	0.311284363
1165	0.312339932
1166	0.31262514
1167	0.312486142
1168	0.312526792
1169	0.312720597
1170	0.312797219
1171	0.312710851
1172	0.312748581
1173	0.313123941
1174	0.313459426
1175	0.31360805
1176	0.313735157
1177	0.313488454
1178	0.313246936
1179	0.313632637
1180	0.314024687
1181	0.314104497
1182	0.31415832
1183	0.314030945
1184	0.313846141
1185	0.313860744
1186	0.313981265
1187	0.314277053
1188	0.31476748
1189	0.31500563
1190	0.314737856
1191	0.314626634
1192	0.314891309
1193	0.315040469
1194	0.315026104
1195	0.315032065
1196	0.315016627
1197	0.314973503
1198	0.315206379
1199	0.315520585
1200	0.315841645
1201	0.316105127
1202	0.316058218
1203	0.315879464
1204	0.316126585
1205	0.316671342
1206	0.316870004
1207	0.316839188
1208	0.317059427
1209	0.31727621
1210	0.317307472
1211	0.317359924
1212	0.31748414
1213	0.317758501
1214	0.318009913
1215	0.318117946
1216	0.318212062
1217	0.318529487
1218	0.318901926
1219	0.319173515
1220	0.319365233
1221	0.319244564
1222	0.319048762
1223	0.319253147
1224	0.319670111
1225	0.319728583
1226	0.319527984
1227	0.319534302
1228	0.319728792
1229	0.319999129
1230	0.320380837
1231	0.320580959
1232	0.320343524
1233	0.320244819
1234	0.320742905
1235	0.321199328
1236	0.321249783
1237	0.321330994
1238	0.3214387
1239	0.321425825
1240	0.321448863
1241	0.321650982
1242	0.321913272
1243	0.322032332
1244	0.322161943
1245	0.322353929
1246	0.322360098
1247	0.322292447
1248	0.322412342
1249	0.322585255
1250	0.322664768
1251	0.322804093
1252	0.322978616
1253	0.322971553
1254	0.322959483
1255	0.323208243
1256	0.323481232
1257	0.323791683
1258	0.32420066
1259	0.324400693
1260	0.32438615
1261	0.324394643
1262	0.32446146
1263	0.324501097
1264	0.324581385
1265	0.324773818
1266	0.324908197
1267	0.324760109
1268	0.324799597
1269	0.325206637
1270	0.325796038
1271	0.326159477
1272	0.325945675
1273	0.325762272
1274	0.326021135
1275	0.326368213
1276	0.326466948
1277	0.326456875
1278	0.326604277
1279	0.326838076
1280	0.32691139
1281	0.326883078
1282	0.326895803
1283	0.327116281
1284	0.327330887
1285	0.327385068
1286	0.327382177
1287	0.327382743
1288	0.327511758
1289	0.327680469
1290	0.327813148
1291	0.328167975
1292	0.328481019
1293	0.328393668
1294	0.328368127
1295	0.32856667
1296	0.328694135
1297	0.328602582
1298	0.328518957
1299	0.328697294
1300	0.328970104
1301	0.329137295
1302	0.329275727
1303	0.329487473
1304	0.329555571
1305	0.329359084
1306	0.329223186
1307	0.329201221
1308	0.329225332
1309	0.329313725
1310	0.329692662
1311	0.330093831
1312	0.330114186
1313	0.330203772
1314	0.330474168
1315	0.330554634
1316	0.330449671
1317	0.330454081
1318	0.33039847
1319	0.330348879
1320	0.330745608
1321	0.331204593
1322	0.331246018
1323	0.331138462
1324	0.331179678
1325	0.331360817
1326	0.331534088
1327	0.331549346
1328	0.331349015
1329	0.3312186
1330	0.331368655
1331	0.331448197
1332	0.331406564
1333	0.331691295
1334	0.331958592
1335	0.331813157
1336	0.331994683
1337	0.332348377
1338	0.332316101
1339	0.332526624
1340	0.332742423
1341	0.332591742
1342	0.332646787
1343	0.332953721
1344	0.333154947
1345	0.333158761
1346	0.333018869
1347	0.332662672
1348	0.332486391
1349	0.332886696
1350	0.333344102
1351	0.333608001
1352	0.33383733
1353	0.333993167
1354	0.334152967
1355	0.334414572
1356	0.334644735
1357	0.334593445
1358	0.334486634
1359	0.33450523
1360	0.334601909
1361	0.334871829
1362	0.334832758
1363	0.334694982
1364	0.334965259
1365	0.335234463
1366	0.335530311
1367	0.335605145
1368	0.335440189
1369	0.335369706
1370	0.33522287
1371	0.335241705
1372	0.335579216
1373	0.335720956
1374	0.33536604
1375	0.335067719
1376	0.335223645
1377	0.33539784
1378	0.335318148
1379	0.335319191
1380	0.335412502
1381	0.335225046
1382	0.334784746
1383	0.334531218
1384	0.334652513
1385	0.334848225
1386	0.334386408
1387	0.333640844
1388	0.333297282
1389	0.333070129
1390	0.332978398
1391	0.332915783
1392	0.332460225
1393	0.331975043
1394	0.331572682
1395	0.331039041
1396	0.330669016
1397	0.330632836
1398	0.330423892
1399	0.329844385
1400	0.329494834
1401	0.329393417
1402	0.329149246
1403	0.328831881
1404	0.328421712
1405	0.327595234
1406	0.326843143
1407	0.326659173
1408	0.326564908
1409	0.326434016
1410	0.326374292
1411	0.326277107
1412	0.326144725
1413	0.32619527
1414	0.326211184
1415	0.326035768
1416	0.32604602
1417	0.326476544
1418	0.326824814
1419	0.327172846
1420	0.327582657
1421	0.327863991
1422	0.328289986
1423	0.328625023
1424	0.32862246
1425	0.32880348
1426	0.329330325
1427	0.329787076
1428	0.330191582
1429	0.330732584
1430	0.331192434
1431	0.331424922
1432	0.331590712
1433	0.331839502
1434	0.332044929
1435	0.332300335
1436	0.332712382
1437	0.332981348
1438	0.333015889
1439	0.333155751
1440	0.333408028
1441	0.333596706
1442	0.333823234
1443	0.334173888
1444	0.334487379
1445	0.334600866
1446	0.334638268
1447	0.334816754
1448	0.334924847
1449	0.334918022
1450	0.335166812
1451	0.335576981
1452	0.335754126
1453	0.335783094
1454	0.336048186
1455	0.336436689
1456	0.336494952
1457	0.336365432
1458	0.336539656
1459	0.336846441
1460	0.336878091
1461	0.336788803
1462	0.336829185
1463	0.337037057
1464	0.337240964
1465	0.337330341
1466	0.337449104
1467	0.337605655
1468	0.33774808
1469	0.337947547
1470	0.338040739
1471	0.338002473
1472	0.337997139
1473	0.338042289
1474	0.338126332
1475	0.338421762
1476	0.338755667
1477	0.338886619
1478	0.338969588
1479	0.338989079
1480	0.339077979
1481	0.33918798
1482	0.339288473
1483	0.33950156
1484	0.339688331
1485	0.339952499
1486	0.340237141
1487	0.340233445
1488	0.340112597
1489	0.340164781
1490	0.340378284
1491	0.340540737
1492	0.340580851
1493	0.340707421
1494	0.340910912
1495	0.340952337
1496	0.340954393
1497	0.341020435
1498	0.341019601
1499	0.341111004
1500	0.34135741
1501	0.341644585
1502	0.3418957
1503	0.34193933
1504	0.341871321
1505	0.341759115
1506	0.341768384
1507	0.342086047
1508	0.342324913
1509	0.342304677
1510	0.342285633
1511	0.342468351
1512	0.34272331
1513	0.342783868
1514	0.342765689
1515	0.342656016
1516	0.342521578
1517	0.342917711
1518	0.34356612
1519	0.343726516
1520	0.343533695
1521	0.343386143
1522	0.343351811
1523	0.343453646
1524	0.343600839
1525	0.343688041
1526	0.343785763
1527	0.343981862
1528	0.344240248
1529	0.344363511
1530	0.344333589
1531	0.34432584
1532	0.344282627
1533	0.344318062
1534	0.344501585
1535	0.344569594
1536	0.344754845
1537	0.344925165
1538	0.344830304
1539	0.344888538
1540	0.345128149
1541	0.345279127
1542	0.345344573
1543	0.345421135
1544	0.3455185
1545	0.345698237
1546	0.34586513
1547	0.345897675
1548	0.345915377
1549	0.346012086
1550	0.346118897
1551	0.34614104
1552	0.346097589
1553	0.34616068
1554	0.346421361
1555	0.346614748
1556	0.346403897
1557	0.346130759
1558	0.346233457
1559	0.346458316
1560	0.346683264
1561	0.346871436
1562	0.34680441
1563	0.346698254
1564	0.346771538
1565	0.346910149
1566	0.347096652
1567	0.347254574
1568	0.347444713
1569	0.347661078
1570	0.347809374
1571	0.347931892
1572	0.347894698
1573	0.347823173
1574	0.34787941
1575	0.347954243
1576	0.347953022
1577	0.347979993
1578	0.348217458
1579	0.348474473
1580	0.348509848
1581	0.348457456
1582	0.348490417
1583	0.348609567
1584	0.348510385
1585	0.348309606
1586	0.348383427
1587	0.348573834
1588	0.348841667
1589	0.349082977
1590	0.349071681
1591	0.348990262
1592	0.349039555
1593	0.349131376
1594	0.349287957
1595	0.349500597
1596	0.349444211
1597	0.349282086
1598	0.349496841
1599	0.349812955
1600	0.349753678
1601	0.349642843
1602	0.349630117
1603	0.349596798
1604	0.349775881
1605	0.350003928
1606	0.34996295
1607	0.34988758
1608	0.350013226
1609	0.35012278
1610	0.350368559
1611	0.350696176
1612	0.350711882
1613	0.350666642
1614	0.350787371
1615	0.350908726
1616	0.350749761
1617	0.350560635
1618	0.350628108
1619	0.35078454
1620	0.35098359
1621	0.351143926
1622	0.35147664
1623	0.351807028
1624	0.351925135
1625	0.352038264
1626	0.352061152
1627	0.352071881
1628	0.352040112
1629	0.352028042
1630	0.352053642
1631	0.352079749
1632	0.352329463
1633	0.352543145
1634	0.352477252
1635	0.352413327
1636	0.35236904
1637	0.352345288
1638	0.352607787
1639	0.35287407
1640	0.352984846
1641	0.353144318
1642	0.352919638
1643	0.352620751
1644	0.352890074
1645	0.353188992
1646	0.35318923
1647	0.353176296
1648	0.353159577
1649	0.353166908
1650	0.353542924
1651	0.353914827
1652	0.353879064
1653	0.353837341
1654	0.353881925
1655	0.353916377
1656	0.354006082
1657	0.354115039
1658	0.354208231
1659	0.35428369
1660	0.354052514
1661	0.353815883
1662	0.354097188
1663	0.354429722
1664	0.354469717
1665	0.354449123
1666	0.354510218
1667	0.354579896
1668	0.354287088
1669	0.35406065
1670	0.354627818
1671	0.35510096
1672	0.354847819
1673	0.354623884
1674	0.354723901
1675	0.354811788
1676	0.35460788
1677	0.354489118
1678	0.354829729
1679	0.355132163
1680	0.355269939
1681	0.355351388
1682	0.355239689
1683	0.355288565
1684	0.355798483
1685	0.356148243
1686	0.356189162
1687	0.356283128
1688	0.356398731
1689	0.356375635
1690	0.356022418
1691	0.355824023
1692	0.355973005
1693	0.356141597
1694	0.356338799
1695	0.356447577
1696	0.356481969
1697	0.356693
1698	0.357089013
1699	0.357222855
1700	0.357036203
1701	0.356969237
1702	0.357057214
1703	0.35714668
1704	0.357185185
1705	0.357212842
1706	0.35725677
1707	0.357410729
1708	0.357671171
1709	0.357786119
1710	0.357784659
1711	0.357728273
1712	0.357614517
1713	0.357627839
1714	0.357745379
1715	0.357721657
1716	0.357605129
1717	0.357483
1718	0.357358783
1719	0.357422262
1720	0.357563049
1721	0.357477635
1722	0.357317209
1723	0.357651293
1724	0.358129084
1725	0.358099967
1726	0.357952029
1727	0.357844651
1728	0.357746959
1729	0.357721686
1730	0.357701898
1731	0.357841462
1732	0.357995182
1733	0.358085573
1734	0.358174473
1735	0.358039051
1736	0.357924014
1737	0.358304381
1738	0.358644366
1739	0.358490467
1740	0.358344704
1741	0.358279228
1742	0.358217657
1743	0.358164459
1744	0.358093619
1745	0.357965946
1746	0.357895762
1747	0.357997745
1748	0.35807994
1749	0.358121157
1750	0.35812822
1751	0.358041972
1752	0.357962161
1753	0.357915699
1754	0.358067513
1755	0.358479381
1756	0.358482391
1757	0.358039469
1758	0.358199656
1759	0.358909309
1760	0.359139264
1761	0.35899958
1762	0.358628452
1763	0.358097941
1764	0.358291894
1765	0.358883828
1766	0.358898908
1767	0.358657837
1768	0.358649492
1769	0.35872516
1770	0.359060585
1771	0.359465212
1772	0.359425664
1773	0.359308302
1774	0.35920158
1775	0.35909304
1776	0.359284312
1777	0.359459907
1778	0.359571218
1779	0.359672785
1780	0.359257609
1781	0.358901292
1782	0.358936369
1783	0.358968496
1784	0.359083921
1785	0.359266132
1786	0.359656423
1787	0.359777302
1788	0.359210581
1789	0.358929276
1790	0.359201312
1791	0.359421998
1792	0.35955599
1793	0.35961172
1794	0.359573692
1795	0.359721422
1796	0.360055953
1797	0.360440224
1798	0.360861897
1799	0.361225903
1800	0.361572832
1801	0.370972961
1802	0.37120077
1803	0.370586663
1804	0.370773792
1805	0.371810585
1806	0.370872885
1807	0.369654119
1808	0.370484024
1809	0.372414708
1810	0.37256667
1811	0.371809363
1812	0.370798886
1813	0.369697183
1814	0.369103789
1815	0.368642986
1816	0.368139327
1817	0.36876905
1818	0.370000124
1819	0.371726751
1820	0.373211205
1821	0.374449939
1822	0.37534523
1823	0.375544131
1824	0.373271674
1825	0.370912552
1826	0.370704293
1827	0.370801687
1828	0.370252699
1829	0.369306266
1830	0.368663251
1831	0.369212478
1832	0.370126605
1833	0.372731656
1834	0.375285029
1835	0.37559709
1836	0.375498205
1837	0.374569893
1838	0.37244764
1839	0.370585859
1840	0.37010473
1841	0.369632721
1842	0.369712293
1843	0.369841397
1844	0.370037407
1845	0.370042473
1846	0.370126367
1847	0.370633721
1848	0.371210128
1849	0.372059286
1850	0.372903854
1851	0.373665065
1852	0.374414057
1853	0.374056607
1854	0.373153299
1855	0.372783303
1856	0.373037577
1857	0.373047113
1858	0.372628719
1859	0.372211248
1860	0.371873915
1861	0.371404141
1862	0.371246934
1863	0.371302575
1864	0.371795863
1865	0.372951686
1866	0.37342757
1867	0.37135154
1868	0.369277745
1869	0.370239675
1870	0.371025056
1871	0.369840652
1872	0.367804497
1873	0.366396338
1874	0.36627084
1875	0.366176605
1876	0.366619706
1877	0.367029786
1878	0.366822809
1879	0.36666736
1880	0.366528243
1881	0.365859121
1882	0.364404529
1883	0.362074375
1884	0.359989107
1885	0.359314203
1886	0.35874629
1887	0.357421905
1888	0.355606109
1889	0.354065418
1890	0.353751063
1891	0.353177845
1892	0.350619733
1893	0.348065615
1894	0.345955789
1895	0.343680114
1896	0.341155946
1897	0.338914514
1898	0.338421553
1899	0.338536352
1900	0.338129103
1901	0.336387634
1902	0.335730016
1903	0.337029427
1904	0.337471664
1905	0.334797293
1906	0.331745178
1907	0.329803973
1908	0.328771353
1909	0.329578549
1910	0.330667347
1911	0.331998259
1912	0.332614839
1913	0.332362294
1914	0.331851363
1915	0.331961423
1916	0.332416952
1917	0.33229804
1918	0.333414853
1919	0.335576057
1920	0.336855441
1921	0.336994648
1922	0.336911708
1923	0.336931705
1924	0.337320983
1925	0.338410288
1926	0.339581192
1927	0.340373933
1928	0.340617925
1929	0.339353502
1930	0.336613506
1931	0.335464567
1932	0.336899102
1933	0.338337034
1934	0.338489115
1935	0.338177949
1936	0.338084817
1937	0.338129729
1938	0.337656319
1939	0.337706178
1940	0.338821232
1941	0.340409786
1942	0.342470437
1943	0.344156414
1944	0.344899327
1945	0.345219642
1946	0.346123338
1947	0.346184045
1948	0.344992936
1949	0.345017642
1950	0.34590432
1951	0.346645743
1952	0.347943336
1953	0.34935829
1954	0.349525273
1955	0.348084182
1956	0.3465437
1957	0.347076714
1958	0.348728716
1959	0.348783374
1960	0.348758429
1961	0.34856841
1962	0.34845826
1963	0.348883331
1964	0.349940091
1965	0.351262301
