wavelength	spectrum
640	0.122016653
641	0.122401521
642	0.122613423
643	0.122722499
644	0.122925974
645	0.123273149
646	0.124081686
647	0.123873964
648	0.123487249
649	0.123941287
650	0.124167837
651	0.124577612
652	0.125310555
653	0.125073299
654	0.125184506
655	0.12548776
656	0.125361621
657	0.125740021
658	0.126205146
659	0.12645261
660	0.126611829
661	0.126602471
662	0.126446471
663	0.127144039
664	0.127570972
665	0.127786696
666	0.127818123
667	0.128164068
668	0.128507808
669	0.128686845
670	0.129158095
671	0.129267231
672	0.129068777
673	0.129442155
674	0.129723638
675	0.129991993
676	0.130355358
677	0.130494565
678	0.130642012
679	0.130869463
680	0.13069725
681	0.130805776
682	0.131156728
683	0.131620049
684	0.131906882
685	0.132079795
686	0.132147923
687	0.132404193
688	0.132606864
689	0.132721424
690	0.133162484
691	0.133529112
692	0.133762747
693	0.133635819
694	0.133820087
695	0.133964181
696	0.133855045
697	0.134698942
698	0.135034323
699	0.134807348
700	0.13481088
701	0.13526082
702	0.135844737
703	0.136139601
704	0.136447802
705	0.136565223
706	0.136383936
707	0.136511043
708	0.136953071
709	0.137503341
710	0.137138978
711	0.137203351
712	0.137502074
713	0.137949571
714	0.13811405
715	0.138358057
716	0.138749838
717	0.138665915
718	0.138742909
719	0.138963118
720	0.139352515
721	0.139700294
722	0.139963046
723	0.140081823
724	0.140238538
725	0.140462279
726	0.140750945
727	0.141034231
728	0.141235709
729	0.141414821
730	0.14166519
731	0.141793177
732	0.141866058
733	0.141899243
734	0.142272055
735	0.14258872
736	0.142827585
737	0.142929778
738	0.143238127
739	0.143476993
740	0.143292874
741	0.143641144
742	0.143972144
743	0.144157857
744	0.14443931
745	0.144639328
746	0.144788533
747	0.144964978
748	0.145292521
749	0.145618215
750	0.145832866
751	0.145985052
752	0.146028653
753	0.146000654
754	0.146580338
755	0.146742344
756	0.14677313
757	0.14717336
758	0.147273421
759	0.147345722
760	0.147507161
761	0.147980824
762	0.148128554
763	0.14801906
764	0.148294002
765	0.148528919
766	0.14875944
767	0.14902845
768	0.148962364
769	0.149139002
770	0.149741679
771	0.149661303
772	0.149692267
773	0.149850234
774	0.150249794
775	0.150432512
776	0.150474191
777	0.150380209
778	0.150666565
779	0.150895134
780	0.151018456
781	0.151409522
782	0.151718453
783	0.151985914
784	0.152278975
785	0.152225718
786	0.152160302
787	0.152249232
788	0.152674302
789	0.152829304
790	0.152740374
791	0.152905867
792	0.153010979
793	0.153236538
794	0.153911754
795	0.153964102
796	0.153916001
797	0.153908402
798	0.153927162
799	0.153987676
800	0.154059634
801	0.154015511
802	0.154290453
803	0.154628515
804	0.154819608
805	0.15463011
806	0.154738873
807	0.155240342
808	0.155137256
809	0.15536949
810	0.155765578
811	0.155967683
812	0.155931875
813	0.155887187
814	0.155961126
815	0.156010985
816	0.15604353
817	0.156058982
818	0.156054229
819	0.156396687
820	0.156766579
821	0.156666547
822	0.156791463
823	0.156918272
824	0.156971514
825	0.157133266
826	0.157275707
827	0.157362267
828	0.157208666
829	0.157524347
830	0.157783091
831	0.157417268
832	0.157594889
833	0.15783909
834	0.158046767
835	0.157696486
836	0.157883868
837	0.158330038
838	0.158358172
839	0.158283532
840	0.158284366
841	0.158498809
842	0.158319712
843	0.158216074
844	0.158243701
845	0.158492178
846	0.158579856
847	0.158545434
848	0.158395275
849	0.158915475
850	0.159138218
851	0.158633769
852	0.159197658
853	0.159263253
854	0.158941343
855	0.158997118
856	0.159240991
857	0.15947336
858	0.159460142
859	0.159749717
860	0.159586772
861	0.158790827
862	0.158960924
863	0.159281284
864	0.159659535
865	0.159814999
866	0.159790576
867	0.159692392
868	0.159567729
869	0.159763113
870	0.159917369
871	0.159987703
872	0.159972921
873	0.159829617
874	0.159706682
875	0.159923121
876	0.159894869
877	0.15999116
878	0.160397545
879	0.160123318
880	0.159925237
881	0.159868017
882	0.160219654
883	0.159765974
884	0.159281492
885	0.159728646
886	0.159678414
887	0.159636155
888	0.159722418
889	0.159526914
890	0.159596756
891	0.159857571
892	0.160129786
893	0.159819409
894	0.159576297
895	0.1599316
896	0.159843192
897	0.159798712
898	0.159839854
899	0.159589708
900	0.159292683
901	0.159050018
902	0.159125939
903	0.159783378
904	0.160193518
905	0.159898147
906	0.160116106
907	0.159892455
908	0.15934816
909	0.15977554
910	0.159995571
911	0.159876361
912	0.15906167
913	0.159536973
914	0.160108462
915	0.160461858
916	0.159934387
917	0.159847155
918	0.159943283
919	0.159130901
920	0.159115881
921	0.158967093
922	0.157830566
923	0.159013927
924	0.159680247
925	0.159434676
926	0.159664601
927	0.159344584
928	0.158936322
929	0.159581721
930	0.159380183
931	0.159172803
932	0.159400314
933	0.158865348
934	0.159092337
935	0.1599392
936	0.159231469
937	0.159470856
938	0.159870356
939	0.159292266
940	0.159228325
941	0.15922825
942	0.15916419
943	0.159238353
944	0.159399182
945	0.159563303
946	0.159316227
947	0.159379959
948	0.159482628
949	0.159381896
950	0.159636483
951	0.159744605
952	0.15960075
953	0.158972487
954	0.158476055
955	0.157968521
956	0.15703927
957	0.158978894
958	0.160342395
959	0.158931926
960	0.158654541
961	0.158815905
962	0.159190401
963	0.157969132
964	0.15744254
965	0.157493129
966	0.158221737
967	0.158843949
968	0.159234598
969	0.159299806
970	0.158472642
971	0.158314154
972	0.158794016
973	0.159643903
974	0.159200191
975	0.158722132
976	0.159538254
977	0.159765765
978	0.159280494
979	0.15801321
980	0.157201022
981	0.157519177
982	0.158401042
983	0.158263907
984	0.158421487
985	0.158461347
986	0.15807116
987	0.158595279
988	0.159267977
989	0.159963101
990	0.159953281
991	0.160427511
992	0.161199272
993	0.162063852
994	0.160702229
995	0.159203544
996	0.158377498
997	0.15888381
998	0.159610435
999	0.160253212
1000	0.159081623
1001	0.134955809
1002	0.135510981
1003	0.134728789
1004	0.133706972
1005	0.132181048
1006	0.131055608
1007	0.132398292
1008	0.133841276
1009	0.133599728
1010	0.13285768
1011	0.133171186
1012	0.134249255
1013	0.135279402
1014	0.135630563
1015	0.135580927
1016	0.136034399
1017	0.136343658
1018	0.135803476
1019	0.135276109
1020	0.135054395
1021	0.134935275
1022	0.134751216
1023	0.134530336
1024	0.135116905
1025	0.135953382
1026	0.135254845
1027	0.134507671
1028	0.135073975
1029	0.135479406
1030	0.135409027
1031	0.135333657
1032	0.135138959
1033	0.134752035
1034	0.134945825
1035	0.136288598
1036	0.137272701
1037	0.136375561
1038	0.134991318
1039	0.134721801
1040	0.135515064
1041	0.136146709
1042	0.135713667
1043	0.134788021
1044	0.134067014
1045	0.13454318
1046	0.135396138
1047	0.135806531
1048	0.136818096
1049	0.137731925
1050	0.13761507
1051	0.137410015
1052	0.137517259
1053	0.136920452
1054	0.136466175
1055	0.137225762
1056	0.137903571
1057	0.13780205
1058	0.138004035
1059	0.138640121
1060	0.138591334
1061	0.138138831
1062	0.13850157
1063	0.139053211
1064	0.13887164
1065	0.138605967
1066	0.139123678
1067	0.139686495
1068	0.139105991
1069	0.137924165
1070	0.137561455
1071	0.137504861
1072	0.137475505
1073	0.138285995
1074	0.138802782
1075	0.138616025
1076	0.1387299
1077	0.139454961
1078	0.140128091
1079	0.140260711
1080	0.140226975
1081	0.140328109
1082	0.140487075
1083	0.140556663
1084	0.14047645
1085	0.140272975
1086	0.140286952
1087	0.140721411
1088	0.141113445
1089	0.140896842
1090	0.140623868
1091	0.140580148
1092	0.140854061
1093	0.141167685
1094	0.14134942
1095	0.141402811
1096	0.140838727
1097	0.140089259
1098	0.140521571
1099	0.141516805
1100	0.14174585
1101	0.141700879
1102	0.141438916
1103	0.141108096
1104	0.141914457
1105	0.143463507
1106	0.143965259
1107	0.142683253
1108	0.142036945
1109	0.14308174
1110	0.143867433
1111	0.143492773
1112	0.14320074
1113	0.143123284
1114	0.142932728
1115	0.143091634
1116	0.143346995
1117	0.143660367
1118	0.14399679
1119	0.144074425
1120	0.143961698
1121	0.144143879
1122	0.14454031
1123	0.144863844
1124	0.145071447
1125	0.14524743
1126	0.145742908
1127	0.146281943
1128	0.146323949
1129	0.1462899
1130	0.146212667
1131	0.146080419
1132	0.145916924
1133	0.145544082
1134	0.145447358
1135	0.145857438
1136	0.145963848
1137	0.145631313
1138	0.145443112
1139	0.145474777
1140	0.145500362
1141	0.145551488
1142	0.145641968
1143	0.146134436
1144	0.1466216
1145	0.146619782
1146	0.146634758
1147	0.146445706
1148	0.146096617
1149	0.146033704
1150	0.14621219
1151	0.146540046
1152	0.146967784
1153	0.14714466
1154	0.146932617
1155	0.146792561
1156	0.146919012
1157	0.147077769
1158	0.147339627
1159	0.147585437
1160	0.147109285
1161	0.146643952
1162	0.146770746
1163	0.146970704
1164	0.146860421
1165	0.146657839
1166	0.147163957
1167	0.148048595
1168	0.148559064
1169	0.148730814
1170	0.148755014
1171	0.148580462
1172	0.148495823
1173	0.148553535
1174	0.148516804
1175	0.14825666
1176	0.148082614
1177	0.148661539
1178	0.149219066
1179	0.149430767
1180	0.149641782
1181	0.149869159
1182	0.150069147
1183	0.150366247
1184	0.150734589
1185	0.150915667
1186	0.150932595
1187	0.150893569
1188	0.150763139
1189	0.150632754
1190	0.150619462
1191	0.150772512
1192	0.151287943
1193	0.151695848
1194	0.15150024
1195	0.151349798
1196	0.152086779
1197	0.152875334
1198	0.152729303
1199	0.152439252
1200	0.152490065
1201	0.152629077
1202	0.152623996
1203	0.152618676
1204	0.152816892
1205	0.153078705
1206	0.153228909
1207	0.153294414
1208	0.153379008
1209	0.153444752
1210	0.153510094
1211	0.153918311
1212	0.154303417
1213	0.154041767
1214	0.153730661
1215	0.153790012
1216	0.15394631
1217	0.154214367
1218	0.154410288
1219	0.154411212
1220	0.154446557
1221	0.154536322
1222	0.154620916
1223	0.154879376
1224	0.155297711
1225	0.155440629
1226	0.155158252
1227	0.155008137
1228	0.155125901
1229	0.155141577
1230	0.155169174
1231	0.15526104
1232	0.155431449
1233	0.155627877
1234	0.155918494
1235	0.156154394
1236	0.155951679
1237	0.155712858
1238	0.15591006
1239	0.156209677
1240	0.156170785
1241	0.155962989
1242	0.15595068
1243	0.156112671
1244	0.156256974
1245	0.15624176
1246	0.156283662
1247	0.15677157
1248	0.157226667
1249	0.157069892
1250	0.156873494
1251	0.156769618
1252	0.156700104
1253	0.156794563
1254	0.156937197
1255	0.157090619
1256	0.15720804
1257	0.157447219
1258	0.157817215
1259	0.157980591
1260	0.157919794
1261	0.157950073
1262	0.158040613
1263	0.15801625
1264	0.157969028
1265	0.157887325
1266	0.157815292
1267	0.157815084
1268	0.157813013
1269	0.157811388
1270	0.157825664
1271	0.157910928
1272	0.158312067
1273	0.15868327
1274	0.158679247
1275	0.158607215
1276	0.15846324
1277	0.158272609
1278	0.158297569
1279	0.158489078
1280	0.158483759
1281	0.158336595
1282	0.158323973
1283	0.158351451
1284	0.158467755
1285	0.158648446
1286	0.158676147
1287	0.158604026
1288	0.158529878
1289	0.15845868
1290	0.158460289
1291	0.158688232
1292	0.158914447
1293	0.158854052
1294	0.158730492
1295	0.158660963
1296	0.158656478
1297	0.158799663
1298	0.158963993
1299	0.159198374
1300	0.159459472
1301	0.15943858
1302	0.159265563
1303	0.159270331
1304	0.159369066
1305	0.159417376
1306	0.159451216
1307	0.159338966
1308	0.15923284
1309	0.159230053
1310	0.159354553
1311	0.159618407
1312	0.159736514
1313	0.159876585
1314	0.160206214
1315	0.160384879
1316	0.160427794
1317	0.160490155
1318	0.160411924
1319	0.160351157
1320	0.160450533
1321	0.160550624
1322	0.160614446
1323	0.160641655
1324	0.160459578
1325	0.160257578
1326	0.160406336
1327	0.160749778
1328	0.161153302
1329	0.161424786
1330	0.161531851
1331	0.161617815
1332	0.161381871
1333	0.161263004
1334	0.161563993
1335	0.161518544
1336	0.161186576
1337	0.160989359
1338	0.160864815
1339	0.161259785
1340	0.161684141
1341	0.161429554
1342	0.161239445
1343	0.161640853
1344	0.161916643
1345	0.161696225
1346	0.161620408
1347	0.161946595
1348	0.162114054
1349	0.161889791
1350	0.161792561
1351	0.162185177
1352	0.162619472
1353	0.16264753
1354	0.162565202
1355	0.162782088
1356	0.162988648
1357	0.162597537
1358	0.162208512
1359	0.162144959
1360	0.161932379
1361	0.16207096
1362	0.162589341
1363	0.162813932
1364	0.162938431
1365	0.16311653
1366	0.163035199
1367	0.162903607
1368	0.162788004
1369	0.162712336
1370	0.162774771
1371	0.162863895
1372	0.162755013
1373	0.162442058
1374	0.162129909
1375	0.161953315
1376	0.161739767
1377	0.161486164
1378	0.161372289
1379	0.161316648
1380	0.161322519
1381	0.161335945
1382	0.161152944
1383	0.160919353
1384	0.160805121
1385	0.160626546
1386	0.160223022
1387	0.160036862
1388	0.160055771
1389	0.159888253
1390	0.159948647
1391	0.160238221
1392	0.160330474
1393	0.160133258
1394	0.159953654
1395	0.159824148
1396	0.159632325
1397	0.159480929
1398	0.159428403
1399	0.159422189
1400	0.15924947
1401	0.158896521
1402	0.158638299
1403	0.158516303
1404	0.158327326
1405	0.158097982
1406	0.157984674
1407	0.157928705
1408	0.157773271
1409	0.157516241
1410	0.157324612
1411	0.157349676
1412	0.157472983
1413	0.157722905
1414	0.15789181
1415	0.157707512
1416	0.157545328
1417	0.157706425
1418	0.157994837
1419	0.158240736
1420	0.158249691
1421	0.158242196
1422	0.158552915
1423	0.158762425
1424	0.158621028
1425	0.15848954
1426	0.158645242
1427	0.158973306
1428	0.159235686
1429	0.159331903
1430	0.159245089
1431	0.15921095
1432	0.159341827
1433	0.159427762
1434	0.159415305
1435	0.159460381
1436	0.159634665
1437	0.159776524
1438	0.159815177
1439	0.15981631
1440	0.159925848
1441	0.160129696
1442	0.160157666
1443	0.160038441
1444	0.159971982
1445	0.159968004
1446	0.159957394
1447	0.160016179
1448	0.160252512
1449	0.160436258
1450	0.160413682
1451	0.160348371
1452	0.160265163
1453	0.160253122
1454	0.160284236
1455	0.160224423
1456	0.160256088
1457	0.160322368
1458	0.160426095
1459	0.160699844
1460	0.160741955
1461	0.160408393
1462	0.160146281
1463	0.160179749
1464	0.160343602
1465	0.160457566
1466	0.160640687
1467	0.160762385
1468	0.160713241
1469	0.160824358
1470	0.160695001
1471	0.160007834
1472	0.159793407
1473	0.160309821
1474	0.160554782
1475	0.160622552
1476	0.160794765
1477	0.160773441
1478	0.160685569
1479	0.160637707
1480	0.160662934
1481	0.160740018
1482	0.160733238
1483	0.16058664
1484	0.160453334
1485	0.160491496
1486	0.160680309
1487	0.160929486
1488	0.160994306
1489	0.160822824
1490	0.160704643
1491	0.160704657
1492	0.160764217
1493	0.160929739
1494	0.161030263
1495	0.160956025
1496	0.160932243
1497	0.161118075
1498	0.161272824
1499	0.161184564
1500	0.16111815
1501	0.161309928
1502	0.161457941
1503	0.161265269
1504	0.161006913
1505	0.160856217
1506	0.160853803
1507	0.161049932
1508	0.161200911
1509	0.161213592
1510	0.161224142
1511	0.161395535
1512	0.161573783
1513	0.161490172
1514	0.161318019
1515	0.161163956
1516	0.160971835
1517	0.161117151
1518	0.161573648
1519	0.161763877
1520	0.161644742
1521	0.161436215
1522	0.161283702
1523	0.161330551
1524	0.161446646
1525	0.161432251
1526	0.161451012
1527	0.161399722
1528	0.161137447
1529	0.161099479
1530	0.161349833
1531	0.161380708
1532	0.161152616
1533	0.161224976
1534	0.161550298
1535	0.16165112
1536	0.161731869
1537	0.161850974
1538	0.161757454
1539	0.161651924
1540	0.161667451
1541	0.161666781
1542	0.161577702
1543	0.161478892
1544	0.161590323
1545	0.161818922
1546	0.161720753
1547	0.161530197
1548	0.161811084
1549	0.162108332
1550	0.161971599
1551	0.161853164
1552	0.161876366
1553	0.161821023
1554	0.16160813
1555	0.161491364
1556	0.161580637
1557	0.161627442
1558	0.161688805
1559	0.161817253
1560	0.16206935
1561	0.162192419
1562	0.161883861
1563	0.161660179
1564	0.161676601
1565	0.161682457
1566	0.161718071
1567	0.161768481
1568	0.162049219
1569	0.16231747
1570	0.162172049
1571	0.161978453
1572	0.161749035
1573	0.161568731
1574	0.161993876
1575	0.162515104
1576	0.162468106
1577	0.162192181
1578	0.162017956
1579	0.162013963
1580	0.161991715
1581	0.161915272
1582	0.162175819
1583	0.162468016
1584	0.162234262
1585	0.161949232
1586	0.1620408
1587	0.162220001
1588	0.162272379
1589	0.162180096
1590	0.162114978
1591	0.162152097
1592	0.162368372
1593	0.162641868
1594	0.162622973
1595	0.162459999
1596	0.162500203
1597	0.162686408
1598	0.162642255
1599	0.162475303
1600	0.162665084
1601	0.162938535
1602	0.162917584
1603	0.162837818
1604	0.162937239
1605	0.16315268
1606	0.163146392
1607	0.163011819
1608	0.162948623
1609	0.162857324
1610	0.162666485
1611	0.162541121
1612	0.162660807
1613	0.16283533
1614	0.162672639
1615	0.162410975
1616	0.162481785
1617	0.162590533
1618	0.162681937
1619	0.162820712
1620	0.16286394
1621	0.16282922
1622	0.162895277
1623	0.163047284
1624	0.163318023
1625	0.163556352
1626	0.163854286
1627	0.164192006
1628	0.163746744
1629	0.163150564
1630	0.163131952
1631	0.163234368
1632	0.163252935
1633	0.16324985
1634	0.163166583
1635	0.163065836
1636	0.16338712
1637	0.163702697
1638	0.163425028
1639	0.163168743
1640	0.163273826
1641	0.163376346
1642	0.163287073
1643	0.163193837
1644	0.163344547
1645	0.163525924
1646	0.163525686
1647	0.163467959
1648	0.163346648
1649	0.163270563
1650	0.163497388
1651	0.163716927
1652	0.163624734
1653	0.163518265
1654	0.163498446
1655	0.163473368
1656	0.16374658
1657	0.164046139
1658	0.16385588
1659	0.163663298
1660	0.163929999
1661	0.164190173
1662	0.164069653
1663	0.163908571
1664	0.163802639
1665	0.163732961
1666	0.163506523
1667	0.163312301
1668	0.163648784
1669	0.163944587
1670	0.163909346
1671	0.163883448
1672	0.164069563
1673	0.164195567
1674	0.163964167
1675	0.163825333
1676	0.163958833
1677	0.164018452
1678	0.163816825
1679	0.163570493
1680	0.163129196
1681	0.162939191
1682	0.163728029
1683	0.164279625
1684	0.163977087
1685	0.163774773
1686	0.163947493
1687	0.16407764
1688	0.16405119
1689	0.164103881
1690	0.164357021
1691	0.164419413
1692	0.164070904
1693	0.163919568
1694	0.164119229
1695	0.164130613
1696	0.163898915
1697	0.16384387
1698	0.164005652
1699	0.164050356
1700	0.163933322
1701	0.16404599
1702	0.164467528
1703	0.164487824
1704	0.164028183
1705	0.163863853
1706	0.164014757
1707	0.164291888
1708	0.164678216
1709	0.164579719
1710	0.164098069
1711	0.163991094
1712	0.164136901
1713	0.164289981
1714	0.164460152
1715	0.164587498
1716	0.164682686
1717	0.164760068
1718	0.1648352
1719	0.164847672
1720	0.164830908
1721	0.164870605
1722	0.164932549
1723	0.164621294
1724	0.164202586
1725	0.164570376
1726	0.165117502
1727	0.164776877
1728	0.16428344
1729	0.164409921
1730	0.164611787
1731	0.164518625
1732	0.164401457
1733	0.164527804
1734	0.164663941
1735	0.164605096
1736	0.164545983
1737	0.164490178
1738	0.164449319
1739	0.164579451
1740	0.164712474
1741	0.164851665
1742	0.164923102
1743	0.164657056
1744	0.164529949
1745	0.164938092
1746	0.165248618
1747	0.165264696
1748	0.165132329
1749	0.164631441
1750	0.164438128
1751	0.164872035
1752	0.165042818
1753	0.164757699
1754	0.164638177
1755	0.164753631
1756	0.164725855
1757	0.164549336
1758	0.164595902
1759	0.164826557
1760	0.164808244
1761	0.164613813
1762	0.164669037
1763	0.164875254
1764	0.164951548
1765	0.164974883
1766	0.16481258
1767	0.16455923
1768	0.164808571
1769	0.16522938
1770	0.16505006
1771	0.164726362
1772	0.16467379
1773	0.164656281
1774	0.164940655
1775	0.165257365
1776	0.165333748
1777	0.165419891
1778	0.165346429
1779	0.165269986
1780	0.165533125
1781	0.165793076
1782	0.165944174
1783	0.166018784
1784	0.165652812
1785	0.165367857
1786	0.165408239
1787	0.165417776
1788	0.165359899
1789	0.165566683
1790	0.166242644
1791	0.166571796
1792	0.166425064
1793	0.166098356
1794	0.165515229
1795	0.165164441
1796	0.165076122
1797	0.165111482
1798	0.165207043
1799	0.165400729
1800	0.165660694
1801	0.164276451
1802	0.164313078
1803	0.16385521
1804	0.163670108
1805	0.163852572
1806	0.164098784
1807	0.164071023
1808	0.163151726
1809	0.16209577
1810	0.163429901
1811	0.165607542
1812	0.167484596
1813	0.168672144
1814	0.169094354
1815	0.167733684
1816	0.166137591
1817	0.16451399
1818	0.163262337
1819	0.162386701
1820	0.161365151
1821	0.161589473
1822	0.162734658
1823	0.163698196
1824	0.165017754
1825	0.166432172
1826	0.16608429
1827	0.165408462
1828	0.164671853
1829	0.163757846
1830	0.163244218
1831	0.164087743
1832	0.164898127
1833	0.164496034
1834	0.163941145
1835	0.16446802
1836	0.165240034
1837	0.165161535
1838	0.164470136
1839	0.163885802
1840	0.163701341
1841	0.163525879
1842	0.163347706
1843	0.163141057
1844	0.163576186
1845	0.164372012
1846	0.164534464
1847	0.163839296
1848	0.163434058
1849	0.164266557
1850	0.165094525
1851	0.16569601
1852	0.166276112
1853	0.167430609
1854	0.168871835
1855	0.168719932
1856	0.166201547
1857	0.164152071
1858	0.164889842
1859	0.165626004
1860	0.164681539
1861	0.163490236
1862	0.163681179
1863	0.164699912
1864	0.165301353
1865	0.164915398
1866	0.16413489
1867	0.163593501
1868	0.163052693
1869	0.162744492
1870	0.162179545
1871	0.16225253
1872	0.162627831
1873	0.162893951
1874	0.162170023
1875	0.161231339
1876	0.162419811
1877	0.163617298
1878	0.163370788
1879	0.16287224
1880	0.162087828
1881	0.1609184
1882	0.160682648
1883	0.161351442
1884	0.16177161
1885	0.161012426
1886	0.160189986
1887	0.160459787
1888	0.16130808
1889	0.161680058
1890	0.160932004
1891	0.159511656
1892	0.159093082
1893	0.158787832
1894	0.157491937
1895	0.156034708
1896	0.153921276
1897	0.15156813
1898	0.152089
1899	0.153507307
1900	0.153555408
1901	0.152983099
1902	0.152389422
1903	0.151891068
1904	0.151476756
1905	0.151304856
1906	0.151217431
1907	0.151819617
1908	0.152497858
1909	0.15371865
1910	0.154588923
1911	0.153905764
1912	0.151360437
1913	0.149578288
1914	0.151267529
1915	0.154087916
1916	0.156101704
1917	0.156606451
1918	0.154715016
1919	0.152443558
1920	0.151487827
1921	0.153087512
1922	0.154748321
1923	0.155310094
1924	0.155122682
1925	0.154697672
1926	0.154892355
1927	0.155294865
1928	0.154568762
1929	0.15478237
1930	0.155948177
1931	0.156460151
1932	0.15619567
1933	0.155513346
1934	0.15461579
1935	0.153951377
1936	0.153594375
1937	0.153274268
1938	0.152821064
1939	0.152709261
1940	0.15344049
1941	0.154787615
1942	0.155872524
1943	0.155446202
1944	0.154324129
1945	0.154322773
1946	0.155777931
1947	0.157272384
1948	0.15807119
1949	0.158292606
1950	0.158133224
1951	0.157707542
1952	0.158059448
