wavelength	spectrum
556	0.174137548
557	0.175481111
558	0.175980404
559	0.176332384
560	0.176920876
561	0.177905902
562	0.178352952
563	0.17898722
564	0.17983675
565	0.181031615
566	0.181772336
567	0.18233496
568	0.18291375
569	0.183766931
570	0.18466267
571	0.185554519
572	0.186163142
573	0.186734661
574	0.187282562
575	0.187835798
576	0.18882741
577	0.189772591
578	0.190372214
579	0.190603063
580	0.191182718
581	0.192111641
582	0.192561597
583	0.193062261
584	0.193604559
585	0.194180906
586	0.19523029
587	0.195935547
588	0.195896283
589	0.197106391
590	0.19756569
591	0.197516814
592	0.198900208
593	0.199454665
594	0.199830979
595	0.200668558
596	0.201186508
597	0.201757416
598	0.202468053
599	0.203122929
600	0.203728318
601	0.204243943
602	0.204481974
603	0.204758286
604	0.205193207
605	0.205927208
606	0.206724003
607	0.207029
608	0.20683673
609	0.20740661
610	0.208275497
611	0.209223688
612	0.209856242
613	0.210248366
614	0.210440129
615	0.21040383
616	0.21120742
617	0.211928487
618	0.212565124
619	0.21346575
620	0.213789403
621	0.213930711
622	0.214269668
623	0.214606971
624	0.214895308
625	0.215117872
626	0.216152579
627	0.216766402
628	0.217077851
629	0.217383936
630	0.218103483
631	0.218671918
632	0.218615785
633	0.219236344
634	0.219973311
635	0.220725536
636	0.221091062
637	0.221360117
638	0.221596211
639	0.221919522
640	0.222737908
641	0.223339826
642	0.223355412
643	0.223926976
644	0.224615827
645	0.225345522
646	0.225773931
647	0.226067379
648	0.226310462
649	0.22659041
650	0.227308601
651	0.22803086
652	0.228640273
653	0.2289574
654	0.2293441
655	0.229770437
656	0.230115443
657	0.23044683
658	0.230818301
659	0.2312897
660	0.232109606
661	0.232528239
662	0.232460856
663	0.233260393
664	0.233950853
665	0.234511122
666	0.23482056
667	0.235592261
668	0.236131445
669	0.236007288
670	0.237096056
671	0.237597317
672	0.237545401
673	0.238402247
674	0.23886624
675	0.239226133
676	0.239847019
677	0.23988004
678	0.240094915
679	0.240756646
680	0.241595328
681	0.241942301
682	0.241987079
683	0.242535517
684	0.243106693
685	0.243599236
686	0.243893012
687	0.244521394
688	0.245004609
689	0.245268553
690	0.246031493
691	0.246512666
692	0.246751204
693	0.246719822
694	0.247425854
695	0.248172298
696	0.248580664
697	0.24933207
698	0.249790356
699	0.249962911
700	0.250502706
701	0.250920236
702	0.251364112
703	0.252088398
704	0.252757192
705	0.253148228
706	0.253131986
707	0.253519297
708	0.254177988
709	0.254907727
710	0.254725814
711	0.255010635
712	0.255521774
713	0.256126195
714	0.256808639
715	0.257223427
716	0.257296592
717	0.257844329
718	0.258229226
719	0.258633405
720	0.259610713
721	0.259799838
722	0.259967864
723	0.260589898
724	0.261024803
725	0.261451423
726	0.261906952
727	0.262599051
728	0.262982428
729	0.263285965
730	0.263872415
731	0.264253348
732	0.26452446
733	0.264701337
734	0.265373439
735	0.26586625
736	0.266207725
737	0.266674608
738	0.267206103
739	0.267687947
740	0.26796338
741	0.268335134
742	0.268660218
743	0.268905729
744	0.269560128
745	0.269874424
746	0.270091832
747	0.270986289
748	0.271478266
749	0.271861702
750	0.272299051
751	0.272863448
752	0.273184329
753	0.27326569
754	0.273979276
755	0.274322569
756	0.274561316
757	0.275168866
758	0.275673747
759	0.276108235
760	0.276468664
761	0.276922286
762	0.277134359
763	0.277204841
764	0.277903765
765	0.278359145
766	0.278717071
767	0.27910912
768	0.279392153
769	0.279783845
770	0.280354947
771	0.281010509
772	0.281298637
773	0.281383455
774	0.281809002
775	0.282071561
776	0.282344133
777	0.282774627
778	0.282957643
779	0.283254236
780	0.28372854
781	0.284455001
782	0.284972757
783	0.285329401
784	0.285541505
785	0.285482734
786	0.285507619
787	0.285820305
788	0.286652148
789	0.287106872
790	0.287232876
791	0.287848413
792	0.287957966
793	0.288098097
794	0.289056182
795	0.289377213
796	0.289560765
797	0.28973484
798	0.289782077
799	0.290089995
800	0.290569812
801	0.290886462
802	0.291215241
803	0.29150629
804	0.291696787
805	0.291652024
806	0.291879714
807	0.292451382
808	0.292559087
809	0.292876869
810	0.293311775
811	0.293685496
812	0.293978065
813	0.294302046
814	0.294730335
815	0.294764191
816	0.294690192
817	0.294633508
818	0.295529723
819	0.295800507
820	0.295833766
821	0.29610455
822	0.296396047
823	0.296707481
824	0.297041297
825	0.297233909
826	0.29735145
827	0.29745248
828	0.29780829
829	0.297928303
830	0.297985762
831	0.298130035
832	0.298568726
833	0.29880774
834	0.298764646
835	0.299427986
836	0.2994923
837	0.299317122
838	0.299832106
839	0.299987555
840	0.300081134
841	0.300278664
842	0.300085306
843	0.300177038
844	0.300591499
845	0.300975353
846	0.301035911
847	0.300990492
848	0.301186085
849	0.301466405
850	0.301677465
851	0.301746041
852	0.302200228
853	0.302287757
854	0.302135199
855	0.302493185
856	0.302469581
857	0.302489579
858	0.303055823
859	0.303255469
860	0.303104907
861	0.302594662
862	0.30292803
863	0.303361297
864	0.30376789
865	0.303701848
866	0.30392617
867	0.304081053
868	0.303889096
869	0.304068923
870	0.304482996
871	0.305036038
872	0.304647535
873	0.304560661
874	0.3046529
875	0.304768294
876	0.304929376
877	0.305179834
878	0.305558503
879	0.304959446
880	0.304929078
881	0.305435002
882	0.305986017
883	0.305608302
884	0.305214494
885	0.305946738
886	0.305803657
887	0.306026429
888	0.306937933
889	0.305952996
890	0.306049436
891	0.306705207
892	0.306245953
893	0.306363642
894	0.306545109
895	0.306417167
896	0.306435734
897	0.306348413
898	0.30615887
899	0.306497961
900	0.306384444
901	0.306087464
902	0.306129992
903	0.306435883
904	0.306839675
905	0.307289004
906	0.307114333
907	0.307084948
908	0.307212114
909	0.307285726
910	0.307081342
911	0.306900799
912	0.307178915
913	0.30738017
914	0.30757153
915	0.307769388
916	0.306920409
917	0.306657791
918	0.306790203
919	0.306581587
920	0.307079673
921	0.307517409
922	0.307207555
923	0.307567894
924	0.307755619
925	0.307683408
926	0.308332771
927	0.308579922
928	0.308478832
929	0.307989657
930	0.307915628
931	0.307930201
932	0.307889313
933	0.308354855
934	0.309067577
935	0.309719801
936	0.307647437
937	0.307900101
938	0.308853835
939	0.30835256
940	0.308438689
941	0.308870345
942	0.309629589
943	0.309211999
944	0.309300482
945	0.309688866
946	0.309318691
947	0.309348613
948	0.309315801
949	0.308751553
950	0.309112489
951	0.309700996
952	0.310366064
953	0.309605181
954	0.309208751
955	0.309165627
956	0.309616357
957	0.309768379
958	0.309713632
959	0.309438556
960	0.30905813
961	0.309491843
962	0.310603648
963	0.310103953
964	0.309934139
965	0.310109854
966	0.31083715
967	0.311060697
968	0.311249971
969	0.311559856
970	0.311014503
971	0.311035693
972	0.311404586
973	0.310762376
974	0.310203135
975	0.31017828
976	0.311421514
977	0.31140703
978	0.311595619
979	0.31227991
980	0.312686443
981	0.312814504
982	0.31244719
983	0.310666829
984	0.311199009
985	0.312381685
986	0.313353002
987	0.312681407
988	0.312383145
989	0.31266433
990	0.313166469
991	0.313915223
992	0.314735353
993	0.315326184
994	0.315418035
995	0.315023571
996	0.314036548
997	0.312949449
998	0.312986374
999	0.313707948
1000	0.312013596
1001	0.31109187
1002	0.311459541
1003	0.311730981
1004	0.312688738
1005	0.312850147
1006	0.312529266
1007	0.312550902
1008	0.312954336
1009	0.313882679
1010	0.314708561
1011	0.315313846
1012	0.315434039
1013	0.314971358
1014	0.314443231
1015	0.314071059
1016	0.314306676
1017	0.314735174
1018	0.314591736
1019	0.314855784
1020	0.315379173
1021	0.315257519
1022	0.314534396
1023	0.314628005
1024	0.315782756
1025	0.316050529
1026	0.314637631
1027	0.313828677
1028	0.31496942
1029	0.317192227
1030	0.317745209
1031	0.31572628
1032	0.315261215
1033	0.317134351
1034	0.318402052
1035	0.317759484
1036	0.316814631
1037	0.316323161
1038	0.31610918
1039	0.316160977
1040	0.316346586
1041	0.316139638
1042	0.31587401
1043	0.316280067
1044	0.318045646
1045	0.319431126
1046	0.319304854
1047	0.319279432
1048	0.31957826
1049	0.319757849
1050	0.320131868
1051	0.320378035
1052	0.31946817
1053	0.318797946
1054	0.320705831
1055	0.322941989
1056	0.322803855
1057	0.321801513
1058	0.321206659
1059	0.321216345
1060	0.321484894
1061	0.321271926
1062	0.320707381
1063	0.320345193
1064	0.320785224
1065	0.322041094
1066	0.323325396
1067	0.323670208
1068	0.323313743
1069	0.323154002
1070	0.32306695
1071	0.323542923
1072	0.323939025
1073	0.323671192
1074	0.323869407
1075	0.323842287
1076	0.323431432
1077	0.323662639
1078	0.324655116
1079	0.325668961
1080	0.325961947
1081	0.325693965
1082	0.325790018
1083	0.325741976
1084	0.325207055
1085	0.325316042
1086	0.325996876
1087	0.326182485
1088	0.325872809
1089	0.325871259
1090	0.326535791
1091	0.327170461
1092	0.327057332
1093	0.326964021
1094	0.327766091
1095	0.328677118
1096	0.328708082
1097	0.32842207
1098	0.328289062
1099	0.328642368
1100	0.328761488
1101	0.327972114
1102	0.328045517
1103	0.329307735
1104	0.330436796
1105	0.33104676
1106	0.33126083
1107	0.330705315
1108	0.330230564
1109	0.330341429
1110	0.330624491
1111	0.331403464
1112	0.33217299
1113	0.332247615
1114	0.332251042
1115	0.332404792
1116	0.332334727
1117	0.332324386
1118	0.332715303
1119	0.332851738
1120	0.332591802
1121	0.332687289
1122	0.332959175
1123	0.333097368
1124	0.333743542
1125	0.334377199
1126	0.334651053
1127	0.334860653
1128	0.334618986
1129	0.33434546
1130	0.334775716
1131	0.335301399
1132	0.335627258
1133	0.335936695
1134	0.335997343
1135	0.335718811
1136	0.335812867
1137	0.336627483
1138	0.337103248
1139	0.336665243
1140	0.336323291
1141	0.336910069
1142	0.337563753
1143	0.337864667
1144	0.338073313
1145	0.337624609
1146	0.337213755
1147	0.336859345
1148	0.336570919
1149	0.336835235
1150	0.337252855
1151	0.337729692
1152	0.338422745
1153	0.338846594
1154	0.33880806
1155	0.338806689
1156	0.338876605
1157	0.338992894
1158	0.3394005
1159	0.339790642
1160	0.339799762
1161	0.339809537
1162	0.339952052
1163	0.340106875
1164	0.340271086
1165	0.340435535
1166	0.340731591
1167	0.34109202
1168	0.341175497
1169	0.341013968
1170	0.340981722
1171	0.341141045
1172	0.341195881
1173	0.341060698
1174	0.341089696
1175	0.341768056
1176	0.342409909
1177	0.342452079
1178	0.342485517
1179	0.342638701
1180	0.34282428
1181	0.34266305
1182	0.342437059
1183	0.342471778
1184	0.342651755
1185	0.342778951
1186	0.342747211
1187	0.342839777
1188	0.343241811
1189	0.34348774
1190	0.343261182
1191	0.343278885
1192	0.344002187
1193	0.344605178
1194	0.344884485
1195	0.345112771
1196	0.344855815
1197	0.344598532
1198	0.345125437
1199	0.345700055
1200	0.345955968
1201	0.346043259
1202	0.34583807
1203	0.345602542
1204	0.345741779
1205	0.346194476
1206	0.346543133
1207	0.346675128
1208	0.346883684
1209	0.347043157
1210	0.347018898
1211	0.347106814
1212	0.347299099
1213	0.347290516
1214	0.347215235
1215	0.347430944
1216	0.347745955
1217	0.347957909
1218	0.348107815
1219	0.348259002
1220	0.348397881
1221	0.348677009
1222	0.349053919
1223	0.349220455
1224	0.349203289
1225	0.349202394
1226	0.349306703
1227	0.349543124
1228	0.349749088
1229	0.349896014
1230	0.350248903
1231	0.350616068
1232	0.350905925
1233	0.351128995
1234	0.351234645
1235	0.351369679
1236	0.351395398
1237	0.351336986
1238	0.351433069
1239	0.351677567
1240	0.351808071
1241	0.35172531
1242	0.351831079
1243	0.352131695
1244	0.352381289
1245	0.352503806
1246	0.352495492
1247	0.352618217
1248	0.352891564
1249	0.353078336
1250	0.353249103
1251	0.353390664
1252	0.353541881
1253	0.353777349
1254	0.354007989
1255	0.354079962
1256	0.354075521
1257	0.353937805
1258	0.353903621
1259	0.354417413
1260	0.354878932
1261	0.355014294
1262	0.355120689
1263	0.35526371
1264	0.355528444
1265	0.355781823
1266	0.35579595
1267	0.355746865
1268	0.35580188
1269	0.355967432
1270	0.356199294
1271	0.356346041
1272	0.356144071
1273	0.355936378
1274	0.356257409
1275	0.356701612
1276	0.356989771
1277	0.357220352
1278	0.357382834
1279	0.357465237
1280	0.3573699
1281	0.357241005
1282	0.357158482
1283	0.35705024
1284	0.35734266
1285	0.357766032
1286	0.357818186
1287	0.357889086
1288	0.357982725
1289	0.357870251
1290	0.357826322
1291	0.358185381
1292	0.358457297
1293	0.358210176
1294	0.358204335
1295	0.358628809
1296	0.358807594
1297	0.358758718
1298	0.358890384
1299	0.359064609
1300	0.359069198
1301	0.358900785
1302	0.358794957
1303	0.35909611
1304	0.359559208
1305	0.35984993
1306	0.35997808
1307	0.35991925
1308	0.359740764
1309	0.359753162
1310	0.360073388
1311	0.360286891
1312	0.360285908
1313	0.360361099
1314	0.360458165
1315	0.360477179
1316	0.360614806
1317	0.360892981
1318	0.361254007
1319	0.361548305
1320	0.361621201
1321	0.361621946
1322	0.361595184
1323	0.361640066
1324	0.361861885
1325	0.362029582
1326	0.362015724
1327	0.362092823
1328	0.362170339
1329	0.362178326
1330	0.362281621
1331	0.362272799
1332	0.362341642
1333	0.362705559
1334	0.362984687
1335	0.36299172
1336	0.363077819
1337	0.363261521
1338	0.363210499
1339	0.363004535
1340	0.363004148
1341	0.36332038
1342	0.363699645
1343	0.364055246
1344	0.364235163
1345	0.364069015
1346	0.36384365
1347	0.363768488
1348	0.363898218
1349	0.364135742
1350	0.364212334
1351	0.364234567
1352	0.364398479
1353	0.36468944
1354	0.364950031
1355	0.365029901
1356	0.365016133
1357	0.364976913
1358	0.365072042
1359	0.365058839
1360	0.365005702
1361	0.365101278
1362	0.365226656
1363	0.365403563
1364	0.365499467
1365	0.365581661
1366	0.365759492
1367	0.365891129
1368	0.366158277
1369	0.36639747
1370	0.366160691
1371	0.365981072
1372	0.365998983
1373	0.365806162
1374	0.365638644
1375	0.365799069
1376	0.366171777
1377	0.366368145
1378	0.366189808
1379	0.365926802
1380	0.365793347
1381	0.365695387
1382	0.365244359
1383	0.364662141
1384	0.364430964
1385	0.364340723
1386	0.36419481
1387	0.364139825
1388	0.364059359
1389	0.363784075
1390	0.363433301
1391	0.363096356
1392	0.362704307
1393	0.362515777
1394	0.36238122
1395	0.361763954
1396	0.361130357
1397	0.360726357
1398	0.360312402
1399	0.360004306
1400	0.359649658
1401	0.359077364
1402	0.358620763
1403	0.358496696
1404	0.358291894
1405	0.357718408
1406	0.357073635
1407	0.356621146
1408	0.356282651
1409	0.355945498
1410	0.355642706
1411	0.355606884
1412	0.355656415
1413	0.355576843
1414	0.355406165
1415	0.355514526
1416	0.355863631
1417	0.356102437
1418	0.356183887
1419	0.356696635
1420	0.357444435
1421	0.357861191
1422	0.357915491
1423	0.358098119
1424	0.358690917
1425	0.359045267
1426	0.359144241
1427	0.359636098
1428	0.36038062
1429	0.360889316
1430	0.36106351
1431	0.361221552
1432	0.361614466
1433	0.362103194
1434	0.362425476
1435	0.362605363
1436	0.362715483
1437	0.362817585
1438	0.362885922
1439	0.362962484
1440	0.363208175
1441	0.363531619
1442	0.363855124
1443	0.364165157
1444	0.364373475
1445	0.364536136
1446	0.364789277
1447	0.365114391
1448	0.365410179
1449	0.365561068
1450	0.365540236
1451	0.365632921
1452	0.365695506
1453	0.365677953
1454	0.366021007
1455	0.366393328
1456	0.366472363
1457	0.366567403
1458	0.366625279
1459	0.366773248
1460	0.367074519
1461	0.367222488
1462	0.367270112
1463	0.367312849
1464	0.367368311
1465	0.367576391
1466	0.367688268
1467	0.367606521
1468	0.367681682
1469	0.367871284
1470	0.368146688
1471	0.36849159
1472	0.368591487
1473	0.368483692
1474	0.368632585
1475	0.368869871
1476	0.368858546
1477	0.36899513
1478	0.369287848
1479	0.369520336
1480	0.369728237
1481	0.369891435
1482	0.370048076
1483	0.370286584
1484	0.370509773
1485	0.370445818
1486	0.370384574
1487	0.370703071
1488	0.37101537
1489	0.371111602
1490	0.371216863
1491	0.371355385
1492	0.371503681
1493	0.371688306
1494	0.371857703
1495	0.371986002
1496	0.372078538
1497	0.37209183
1498	0.37215662
1499	0.372421086
1500	0.37268737
1501	0.372849166
1502	0.372975528
1503	0.373006791
1504	0.373127699
1505	0.373447239
1506	0.373626411
1507	0.373461336
1508	0.373379409
1509	0.373618364
1510	0.373862445
1511	0.374029458
1512	0.374134749
1513	0.374243319
1514	0.374413699
1515	0.374555945
1516	0.374658048
1517	0.37483865
1518	0.375125974
1519	0.37530753
1520	0.375230938
1521	0.375175893
1522	0.375295013
1523	0.375457048
1524	0.375605583
1525	0.375777036
1526	0.376021087
1527	0.376070172
1528	0.376008153
1529	0.376155257
1530	0.376359314
1531	0.376382977
1532	0.3761684
1533	0.376156449
1534	0.376492023
1535	0.376624912
1536	0.37659204
1537	0.376675218
1538	0.376648515
1539	0.376666337
1540	0.376927465
1541	0.377112538
1542	0.377340376
1543	0.377519995
1544	0.377469152
1545	0.377501786
1546	0.377544701
1547	0.377563238
1548	0.377574831
1549	0.377623469
1550	0.377919972
1551	0.378230602
1552	0.378485322
1553	0.378595203
1554	0.378214955
1555	0.377928227
1556	0.378237486
1557	0.378618956
1558	0.378733754
1559	0.378715992
1560	0.378774792
1561	0.378982246
1562	0.379165679
1563	0.379222333
1564	0.379214168
1565	0.379280746
1566	0.379517823
1567	0.379699498
1568	0.379487485
1569	0.379275084
1570	0.379427612
1571	0.379662544
1572	0.379970998
1573	0.38019982
1574	0.38002342
1575	0.379853278
1576	0.37988618
1577	0.379933059
1578	0.380132973
1579	0.3803581
1580	0.380339742
1581	0.380240947
1582	0.38013196
1583	0.380139351
1584	0.380624413
1585	0.381100416
1586	0.381316572
1587	0.381454349
1588	0.381160319
1589	0.38089478
1590	0.381015152
1591	0.381121397
1592	0.381239384
1593	0.381344348
1594	0.381434917
1595	0.381645262
1596	0.381889313
1597	0.381971508
1598	0.381961465
1599	0.382097274
1600	0.382214934
1601	0.382253975
1602	0.382189631
1603	0.382068753
1604	0.382026821
1605	0.38203308
1606	0.382352769
1607	0.382742465
1608	0.382710904
1609	0.382600844
1610	0.382827908
1611	0.383139998
1612	0.383324325
1613	0.383486062
1614	0.383597374
1615	0.383647412
1616	0.383665025
1617	0.383688182
1618	0.383724004
1619	0.383794129
1620	0.384011924
1621	0.384189218
1622	0.383959383
1623	0.383769274
1624	0.383885443
1625	0.383970588
1626	0.384212285
1627	0.384483725
1628	0.384387642
1629	0.384258479
1630	0.38436377
1631	0.384497672
1632	0.384690881
1633	0.384921074
1634	0.385226578
1635	0.385523945
1636	0.385512352
1637	0.385456353
1638	0.38575387
1639	0.386060447
1640	0.385973036
1641	0.38583833
1642	0.38583371
1643	0.385893196
1644	0.386086673
1645	0.38625893
1646	0.386064887
1647	0.38586691
1648	0.386151284
1649	0.38648358
1650	0.386751592
1651	0.386981189
1652	0.386823773
1653	0.38668105
1654	0.386842489
1655	0.387017757
1656	0.387263387
1657	0.387442321
1658	0.38726294
1659	0.387131661
1660	0.387050986
1661	0.386984408
1662	0.387245119
1663	0.387450367
1664	0.38725698
1665	0.387105972
1666	0.387247294
1667	0.387405396
1668	0.387802929
1669	0.388156533
1670	0.387786597
1671	0.387432128
1672	0.387570322
1673	0.387748659
1674	0.387961358
1675	0.388092309
1676	0.387877703
1677	0.387761652
1678	0.38803947
1679	0.388265103
1680	0.38823694
1681	0.3881706
1682	0.388118804
1683	0.388177186
1684	0.388467729
1685	0.38865611
1686	0.388602287
1687	0.388606101
1688	0.388638258
1689	0.388588279
1690	0.388478875
1691	0.38855499
1692	0.388975531
1693	0.389221996
1694	0.389169812
1695	0.389169991
1696	0.38921845
1697	0.389278024
1698	0.389383703
1699	0.389338732
1700	0.38908115
1701	0.389104486
1702	0.389471024
1703	0.389425159
1704	0.388917297
1705	0.388752401
1706	0.38892439
1707	0.389300585
1708	0.389864832
1709	0.389865249
1710	0.389423817
1711	0.389374703
1712	0.389592081
1713	0.389727622
1714	0.389825046
1715	0.389847696
1716	0.389826477
1717	0.390084118
1718	0.390463889
1719	0.390490472
1720	0.390381724
1721	0.390348017
1722	0.390336812
1723	0.390507489
1724	0.390731722
1725	0.39063406
1726	0.390464664
1727	0.390357614
1728	0.390258819
1729	0.390124887
1730	0.389985621
1731	0.390484095
1732	0.391038358
1733	0.390976965
1734	0.390891165
1735	0.390678942
1736	0.390480399
1737	0.390622228
1738	0.390737563
1739	0.390547037
1740	0.39043957
1741	0.390951633
1742	0.391349256
1743	0.391125709
1744	0.390953302
1745	0.391001493
1746	0.391031325
1747	0.390980333
1748	0.390912205
1749	0.390814811
1750	0.390857816
1751	0.391193479
1752	0.391356379
1753	0.391220212
1754	0.391090572
1755	0.390967667
1756	0.390939564
1757	0.391026616
1758	0.391251236
1759	0.391609013
1760	0.391807705
1761	0.391875684
1762	0.391723394
1763	0.391428322
1764	0.391554773
1765	0.391907096
1766	0.391983092
1767	0.391943485
1768	0.392031908
1769	0.392167687
1770	0.391990542
1771	0.391722918
1772	0.391592234
1773	0.391500235
1774	0.391804576
1775	0.392130405
1776	0.392293215
1777	0.392453849
1778	0.392310232
1779	0.39215225
1780	0.391777545
1781	0.391491085
1782	0.391834795
1783	0.39203313
1784	0.391600579
1785	0.391359746
1786	0.391749471
1787	0.391959727
1788	0.391681135
1789	0.391617388
1790	0.391973823
1791	0.392157078
1792	0.392083883
1793	0.391953081
1794	0.391761899
1795	0.391621947
1796	0.391528487
1797	0.391985387
1798	0.392840773
1799	0.39315182
1800	0.393160999
1801	0.389604658
1802	0.388609499
1803	0.389142662
1804	0.390009254
1805	0.391534269
1806	0.392960221
1807	0.39403224
1808	0.394898921
1809	0.395935774
1810	0.395860285
1811	0.395478576
1812	0.393899918
1813	0.392219126
1814	0.392089278
1815	0.392554015
1816	0.392486244
1817	0.392047435
1818	0.392499447
1819	0.393612295
1820	0.394193769
1821	0.394895792
1822	0.39539367
1823	0.39543587
1824	0.394802719
1825	0.394247234
1826	0.394997865
1827	0.395639837
1828	0.395690739
1829	0.395057797
1830	0.394089758
1831	0.394193739
1832	0.394449055
1833	0.393889874
1834	0.393089831
1835	0.39337945
1836	0.39419359
1837	0.39443326
1838	0.394452065
1839	0.394815445
1840	0.394589573
1841	0.394343436
1842	0.394863784
1843	0.395565122
1844	0.395842731
1845	0.395972431
1846	0.395280391
1847	0.393589467
1848	0.392349154
1849	0.393072605
1850	0.393792123
1851	0.394829303
1852	0.395874679
1853	0.395574659
1854	0.394563705
1855	0.393864304
1856	0.39364928
1857	0.393788069
1858	0.39607361
1859	0.398354143
1860	0.398002684
1861	0.397384465
1862	0.396281004
1863	0.394638926
1864	0.393706948
1865	0.394179583
1866	0.394219637
1867	0.392932445
1868	0.391646624
1869	0.391293108
1870	0.390789628
1871	0.390658319
1872	0.390581071
1873	0.390967071
1874	0.392262965
1875	0.393128991
1876	0.393132389
1877	0.393107414
1878	0.391915351
1879	0.390519828
1880	0.389339
1881	0.387658864
1882	0.385436565
1883	0.383376271
1884	0.381647557
1885	0.380880415
1886	0.380067199
1887	0.378635019
1888	0.377164066
1889	0.376350224
1890	0.375118285
1891	0.372791618
1892	0.370308995
1893	0.368123651
1894	0.366818994
1895	0.365509659
1896	0.363619208
1897	0.361525446
1898	0.360115618
1899	0.358513802
1900	0.356870025
1901	0.355286926
1902	0.353093445
1903	0.351596773
1904	0.350737333
1905	0.351001501
1906	0.351221263
1907	0.351149499
1908	0.350562632
1909	0.349667698
1910	0.349182695
1911	0.349018335
1912	0.350245476
1913	0.351526052
1914	0.352624208
1915	0.353836238
1916	0.355233997
1917	0.355857223
1918	0.354808897
1919	0.353601128
1920	0.352908581
1921	0.352630973
1922	0.353059053
1923	0.354521662
1924	0.355827391
1925	0.356569409
1926	0.357419997
1927	0.356760263
1928	0.355511189
1929	0.356442302
1930	0.358431906
1931	0.359899759
1932	0.361059606
1933	0.361986995
1934	0.362124264
1935	0.36171785
1936	0.360884815
1937	0.359847426
1938	0.360991091
1939	0.362764895
1940	0.363136977
1941	0.363379091
1942	0.363514692
1943	0.363945544
1944	0.364424407
1945	0.363847524
1946	0.362460434
1947	0.362921864
1948	0.364149719
1949	0.365385056
1950	0.36695236
1951	0.368377179
1952	0.369418293
1953	0.370056868
1954	0.370001525
1955	0.369428277
1956	0.369483441
1957	0.37121436
1958	0.371753365
1959	0.371018291
1960	0.371245772
1961	0.371485293
1962	0.371418774
1963	0.371326208
1964	0.371375859
1965	0.371546239
