wavelength	spectrum
810	0.179698035
811	0.179708079
812	0.179943889
813	0.180116013
814	0.180039227
815	0.18004173
816	0.180092305
817	0.18020159
818	0.180489555
819	0.18069765
820	0.180883557
821	0.181124523
822	0.181224033
823	0.181295395
824	0.181371361
825	0.181709811
826	0.181952849
827	0.182074204
828	0.181939483
829	0.182097897
830	0.182226658
831	0.181980029
832	0.182316184
833	0.182566792
834	0.182593346
835	0.182357505
836	0.182662502
837	0.183202907
838	0.183207929
839	0.182990402
840	0.182917923
841	0.183272257
842	0.183117807
843	0.18315804
844	0.183435813
845	0.183640882
846	0.183873177
847	0.183980405
848	0.183611602
849	0.183802724
850	0.183957219
851	0.183841586
852	0.184103131
853	0.184070155
854	0.183873683
855	0.184299305
856	0.184456319
857	0.184570581
858	0.184876755
859	0.184584677
860	0.184180006
861	0.183770686
862	0.18402946
863	0.184482247
864	0.184966937
865	0.184952378
866	0.184897974
867	0.184782341
868	0.184568584
869	0.184440196
870	0.184780046
871	0.185549349
872	0.185535505
873	0.185122907
874	0.184653178
875	0.184804201
876	0.18492949
877	0.185106382
878	0.185379073
879	0.185327291
880	0.185223877
881	0.185128003
882	0.185365766
883	0.185019344
884	0.18478398
885	0.185590208
886	0.185411796
887	0.185053483
888	0.184695005
889	0.18479991
890	0.184976101
891	0.1852258
892	0.185595065
893	0.18539618
894	0.184991419
895	0.184582055
896	0.184841022
897	0.185050756
898	0.185132027
899	0.18536365
900	0.18510665
901	0.184699252
902	0.184841782
903	0.185147554
904	0.18532382
905	0.185197204
906	0.185473815
907	0.18523407
908	0.184631288
909	0.185185611
910	0.184956938
911	0.184594259
912	0.184936613
913	0.184885427
914	0.185078964
915	0.185726508
916	0.184909314
917	0.184746489
918	0.18496643
919	0.184469908
920	0.184722409
921	0.185097992
922	0.185108215
923	0.185191408
924	0.184938326
925	0.184329093
926	0.184568092
927	0.184745952
928	0.184736237
929	0.184118837
930	0.183984533
931	0.184084818
932	0.184359878
933	0.184961841
934	0.185404763
935	0.185560286
936	0.184516326
937	0.184652343
938	0.185097337
939	0.184660599
940	0.184313089
941	0.184435159
942	0.185224965
943	0.184926763
944	0.185038865
945	0.185369581
946	0.184925258
947	0.184662193
948	0.184721828
949	0.185380876
950	0.18507649
951	0.184735939
952	0.184501886
953	0.18388252
954	0.183858901
955	0.184289724
956	0.184986293
957	0.18543537
958	0.185267419
959	0.184066862
960	0.184218228
961	0.184948489
962	0.18600741
963	0.185394734
964	0.184868321
965	0.184487909
966	0.184439451
967	0.184375867
968	0.184628144
969	0.185375005
970	0.184041038
971	0.183740243
972	0.184298038
973	0.184473947
974	0.184829801
975	0.185173765
976	0.185289845
977	0.184998944
978	0.184336871
979	0.183315113
980	0.183934227
981	0.18442902
982	0.18460767
983	0.183710486
984	0.184715375
985	0.185521454
986	0.184677079
987	0.184502006
988	0.184197083
989	0.183765203
990	0.184404075
991	0.184878424
992	0.18571119
993	0.18809405
994	0.187896743
995	0.186782882
996	0.185202271
997	0.185388207
998	0.185475349
999	0.185238495
1000	0.183606803
1001	0.159198269
1002	0.158959448
1003	0.159254164
1004	0.159175873
1005	0.159420729
1006	0.159821764
1007	0.160090446
1008	0.160185307
1009	0.159794748
1010	0.159530655
1011	0.160127223
1012	0.160880327
1013	0.161212653
1014	0.161688089
1015	0.162471712
1016	0.162553623
1017	0.161632508
1018	0.16064015
1019	0.160461143
1020	0.160356507
1021	0.160042763
1022	0.160976231
1023	0.162332207
1024	0.162418142
1025	0.16242674
1026	0.162960678
1027	0.162628695
1028	0.162064746
1029	0.162582457
1030	0.162272707
1031	0.162018627
1032	0.162791744
1033	0.162682623
1034	0.1621463
1035	0.162967891
1036	0.164303392
1037	0.164377719
1038	0.163773268
1039	0.163451836
1040	0.163507089
1041	0.16464366
1042	0.16575864
1043	0.165649921
1044	0.164869368
1045	0.164732173
1046	0.165192544
1047	0.165052697
1048	0.164097831
1049	0.163239151
1050	0.162836075
1051	0.162716657
1052	0.163301796
1053	0.164718539
1054	0.165940762
1055	0.165901124
1056	0.165460885
1057	0.165294185
1058	0.164932787
1059	0.164338291
1060	0.164175302
1061	0.164668351
1062	0.164846182
1063	0.16465354
1064	0.164645061
1065	0.164752632
1066	0.164833918
1067	0.165199876
1068	0.165758476
1069	0.166269839
1070	0.16708149
1071	0.167539388
1072	0.166761249
1073	0.165722623
1074	0.165344715
1075	0.165102407
1076	0.164888859
1077	0.165374771
1078	0.166173384
1079	0.166762918
1080	0.166878894
1081	0.16650784
1082	0.166454375
1083	0.167172194
1084	0.167686254
1085	0.167611256
1086	0.167670637
1087	0.167643681
1088	0.166764826
1089	0.16641131
1090	0.167362899
1091	0.167852372
1092	0.168181732
1093	0.168715313
1094	0.169194534
1095	0.169595256
1096	0.169755191
1097	0.169603184
1098	0.169021294
1099	0.168912679
1100	0.169579014
1101	0.170283556
1102	0.170282319
1103	0.169393912
1104	0.169354603
1105	0.170586497
1106	0.171509132
1107	0.17136611
1108	0.170991749
1109	0.170509025
1110	0.170108974
1111	0.169764817
1112	0.169429153
1113	0.17007786
1114	0.171015382
1115	0.171620145
1116	0.171798989
1117	0.171487853
1118	0.170820236
1119	0.170554772
1120	0.171267763
1121	0.171934426
1122	0.171875924
1123	0.17164661
1124	0.171656147
1125	0.171741515
1126	0.171957284
1127	0.17215775
1128	0.172549352
1129	0.172952697
1130	0.173376456
1131	0.173897877
1132	0.173663214
1133	0.172896013
1134	0.17292738
1135	0.173581123
1136	0.173889771
1137	0.173861846
1138	0.173808917
1139	0.173673257
1140	0.173521727
1141	0.173453629
1142	0.17344138
1143	0.174291924
1144	0.175158367
1145	0.174961045
1146	0.174665287
1147	0.174425036
1148	0.174163237
1149	0.174345538
1150	0.17476894
1151	0.174897
1152	0.174744427
1153	0.174957052
1154	0.17575857
1155	0.176323295
1156	0.176301792
1157	0.176255643
1158	0.175889626
1159	0.175537214
1160	0.176161081
1161	0.176775292
1162	0.176580325
1163	0.17628479
1164	0.176302239
1165	0.176410466
1166	0.176407754
1167	0.176383898
1168	0.176507965
1169	0.176695436
1170	0.17689611
1171	0.17714265
1172	0.177404225
1173	0.177698299
1174	0.177913725
1175	0.177990437
1176	0.178098187
1177	0.178235814
1178	0.17836307
1179	0.178870171
1180	0.179413602
1181	0.179588571
1182	0.179655686
1183	0.179676473
1184	0.179724604
1185	0.179839432
1186	0.179882541
1187	0.180065468
1188	0.180550247
1189	0.180823609
1190	0.180594727
1191	0.180474773
1192	0.180722401
1193	0.180943623
1194	0.18115744
1195	0.181356564
1196	0.181533322
1197	0.181716979
1198	0.181876585
1199	0.181967154
1200	0.181986481
1201	0.182027116
1202	0.181909397
1203	0.181677714
1204	0.18185699
1205	0.182516396
1206	0.183002725
1207	0.183109835
1208	0.183195978
1209	0.183055311
1210	0.182861328
1211	0.182995468
1212	0.183139339
1213	0.183181614
1214	0.183223918
1215	0.183394268
1216	0.183574185
1217	0.183804452
1218	0.184044674
1219	0.184184641
1220	0.184242874
1221	0.184226453
1222	0.184353113
1223	0.184546366
1224	0.184609383
1225	0.184635296
1226	0.184612513
1227	0.184606403
1228	0.184599206
1229	0.184624553
1230	0.18492873
1231	0.185233504
1232	0.185416549
1233	0.185578406
1234	0.18571648
1235	0.185835898
1236	0.185794979
1237	0.185745075
1238	0.185716674
1239	0.185635611
1240	0.185642719
1241	0.185847029
1242	0.186160564
1243	0.186356783
1244	0.186430901
1245	0.186404914
1246	0.186235473
1247	0.186090603
1248	0.18620047
1249	0.186441407
1250	0.186529949
1251	0.186676487
1252	0.186846867
1253	0.186827004
1254	0.186818287
1255	0.187091514
1256	0.187381491
1257	0.187423244
1258	0.187391356
1259	0.187418461
1260	0.18748638
1261	0.187555969
1262	0.187500432
1263	0.187535286
1264	0.187861621
1265	0.188031897
1266	0.188041776
1267	0.188162982
1268	0.188176736
1269	0.188133538
1270	0.18820481
1271	0.188308477
1272	0.188407555
1273	0.188520223
1274	0.188763574
1275	0.189006612
1276	0.188924462
1277	0.188701808
1278	0.188489601
1279	0.188367262
1280	0.188355148
1281	0.188403189
1282	0.188446805
1283	0.188397989
1284	0.188409165
1285	0.188510403
1286	0.188667551
1287	0.188778505
1288	0.188853815
1289	0.189032093
1290	0.189136758
1291	0.189076006
1292	0.189022601
1293	0.18908231
1294	0.189200595
1295	0.189098805
1296	0.188943461
1297	0.189164177
1298	0.189520702
1299	0.189668372
1300	0.189685032
1301	0.189645723
1302	0.189591482
1303	0.189581081
1304	0.189686254
1305	0.190054134
1306	0.190352395
1307	0.190232545
1308	0.190094516
1309	0.190176338
1310	0.190257907
1311	0.190378949
1312	0.190491706
1313	0.190507591
1314	0.190751672
1315	0.191089809
1316	0.191332087
1317	0.19139801
1318	0.191235274
1319	0.191213563
1320	0.191311076
1321	0.191304624
1322	0.191344664
1323	0.191495657
1324	0.191596121
1325	0.191605762
1326	0.191621289
1327	0.191744298
1328	0.191827521
1329	0.191669732
1330	0.191490382
1331	0.191499755
1332	0.191778824
1333	0.192198142
1334	0.192280591
1335	0.192308262
1336	0.192489237
1337	0.192326635
1338	0.192142412
1339	0.192185938
1340	0.192317069
1341	0.192608967
1342	0.192760214
1343	0.192574129
1344	0.192428693
1345	0.192431524
1346	0.19238244
1347	0.192242816
1348	0.192194328
1349	0.192501038
1350	0.192891285
1351	0.193068117
1352	0.193143904
1353	0.193152636
1354	0.193118811
1355	0.193415359
1356	0.193896472
1357	0.193854526
1358	0.193510234
1359	0.193484113
1360	0.193654522
1361	0.193591207
1362	0.193469271
1363	0.19342798
1364	0.193322882
1365	0.193358392
1366	0.193452954
1367	0.1933745
1368	0.193406612
1369	0.193492666
1370	0.193286195
1371	0.193029314
1372	0.192897946
1373	0.192839816
1374	0.192905515
1375	0.192826062
1376	0.192389175
1377	0.192063063
1378	0.192086592
1379	0.192089573
1380	0.191889703
1381	0.191614404
1382	0.191456005
1383	0.191424727
1384	0.191382334
1385	0.191364512
1386	0.191444427
1387	0.191489756
1388	0.191190854
1389	0.190645471
1390	0.190370142
1391	0.190416083
1392	0.190394402
1393	0.190271348
1394	0.190225735
1395	0.190296412
1396	0.190077856
1397	0.189328343
1398	0.188843399
1399	0.188951105
1400	0.188933998
1401	0.188563839
1402	0.188404486
1403	0.188552573
1404	0.188537464
1405	0.188138783
1406	0.187733635
1407	0.187685072
1408	0.187759951
1409	0.187680438
1410	0.187574536
1411	0.187649369
1412	0.187688932
1413	0.187647969
1414	0.187751904
1415	0.187834039
1416	0.187729493
1417	0.187622175
1418	0.187620685
1419	0.187881783
1420	0.188190073
1421	0.188351706
1422	0.188506991
1423	0.18869403
1424	0.188830018
1425	0.189068645
1426	0.189401478
1427	0.18955797
1428	0.189719021
1429	0.189916834
1430	0.19000794
1431	0.190224007
1432	0.190367192
1433	0.190316856
1434	0.190401122
1435	0.190473855
1436	0.190395638
1437	0.190413848
1438	0.190567181
1439	0.190760419
1440	0.19089745
1441	0.190903783
1442	0.190813452
1443	0.190837234
1444	0.191107631
1445	0.191380784
1446	0.191474244
1447	0.191503853
1448	0.191558555
1449	0.19161813
1450	0.191625625
1451	0.191638306
1452	0.191629723
1453	0.191652641
1454	0.191862777
1455	0.192028776
1456	0.191966474
1457	0.191960394
1458	0.191916049
1459	0.191758752
1460	0.192001715
1461	0.192228109
1462	0.192075804
1463	0.191944569
1464	0.191947803
1465	0.191994831
1466	0.192010909
1467	0.192119464
1468	0.192111418
1469	0.191889673
1470	0.191809863
1471	0.192094207
1472	0.192459598
1473	0.192486361
1474	0.192349568
1475	0.192272544
1476	0.192205206
1477	0.192129508
1478	0.192211032
1479	0.192399949
1480	0.192523763
1481	0.192719072
1482	0.192919016
1483	0.192971259
1484	0.19287163
1485	0.192676798
1486	0.192592219
1487	0.192584842
1488	0.192552269
1489	0.192531094
1490	0.192571163
1491	0.192822322
1492	0.193028942
1493	0.192940354
1494	0.192893475
1495	0.193074778
1496	0.193197876
1497	0.193109617
1498	0.193039194
1499	0.193179265
1500	0.19330819
1501	0.193220168
1502	0.193175346
1503	0.193119958
1504	0.192975044
1505	0.193094373
1506	0.193404481
1507	0.193417788
1508	0.19323577
1509	0.19334437
1510	0.193474516
1511	0.19334881
1512	0.193299547
1513	0.193326488
1514	0.19340989
1515	0.19365491
1516	0.193792775
1517	0.193799391
1518	0.193762869
1519	0.193517298
1520	0.193208233
1521	0.193236202
1522	0.193464532
1523	0.193666786
1524	0.193865463
1525	0.193739846
1526	0.193352282
1527	0.193310097
1528	0.19360657
1529	0.193624884
1530	0.193322644
1531	0.193306789
1532	0.193684325
1533	0.193908915
1534	0.193909183
1535	0.193963438
1536	0.194004804
1537	0.193992347
1538	0.193912983
1539	0.193827033
1540	0.193961933
1541	0.194177479
1542	0.194014683
1543	0.193758547
1544	0.193889394
1545	0.194023848
1546	0.19398509
1547	0.194056645
1548	0.193978727
1549	0.193785846
1550	0.193888888
1551	0.194119126
1552	0.194483772
1553	0.194691956
1554	0.19452396
1555	0.194449008
1556	0.194342598
1557	0.194177732
1558	0.194204718
1559	0.194277242
1560	0.194353536
1561	0.194415525
1562	0.194319367
1563	0.194256797
1564	0.194414273
1565	0.19450134
1566	0.194568843
1567	0.194780558
1568	0.195185244
1569	0.19548066
1570	0.195081234
1571	0.194595054
1572	0.194607243
1573	0.194788843
1574	0.194964349
1575	0.1950427
1576	0.195009425
1577	0.195005387
1578	0.195229113
1579	0.195506901
1580	0.195478231
1581	0.195326284
1582	0.195168421
1583	0.195048839
1584	0.194953918
1585	0.194916829
1586	0.195227623
1587	0.195524052
1588	0.195290416
1589	0.195001945
1590	0.195033535
1591	0.195082352
1592	0.195030257
1593	0.194961831
1594	0.195041582
1595	0.195226118
1596	0.195309803
1597	0.195351988
1598	0.195613459
1599	0.19581902
1600	0.1958514
1601	0.195933491
1602	0.195883915
1603	0.195836678
1604	0.195869923
1605	0.195842281
1606	0.195699915
1607	0.19556956
1608	0.195569545
1609	0.195611686
1610	0.195601523
1611	0.195574448
1612	0.195322782
1613	0.194974169
1614	0.195422664
1615	0.19606702
1616	0.196111962
1617	0.196058556
1618	0.195760787
1619	0.195402175
1620	0.195799604
1621	0.19634448
1622	0.196093157
1623	0.195725396
1624	0.195951641
1625	0.19621405
1626	0.195923597
1627	0.195615381
1628	0.195932597
1629	0.196265876
1630	0.196252748
1631	0.196227148
1632	0.196180239
1633	0.196160361
1634	0.196434945
1635	0.196731031
1636	0.196691468
1637	0.196613699
1638	0.196561053
1639	0.196499377
1640	0.196292862
1641	0.196052909
1642	0.196260467
1643	0.196540982
1644	0.196431622
1645	0.196300194
1646	0.196479931
1647	0.196640328
1648	0.196627319
1649	0.19659923
1650	0.196799874
1651	0.197075456
1652	0.196966708
1653	0.196768969
1654	0.196733952
1655	0.196744919
1656	0.196813077
1657	0.196884811
1658	0.196737096
1659	0.196591347
1660	0.196667135
1661	0.196711883
1662	0.196749195
1663	0.196781591
1664	0.196458086
1665	0.196158916
1666	0.196133643
1667	0.196130365
1668	0.196546406
1669	0.196909472
1670	0.196760327
1671	0.196693301
1672	0.197155535
1673	0.197543368
1674	0.197386399
1675	0.19722043
1676	0.197109804
1677	0.197063133
1678	0.197267815
1679	0.197376058
1680	0.197026327
1681	0.196725607
1682	0.196845099
1683	0.197001472
1684	0.196955726
1685	0.196964473
1686	0.197324947
1687	0.197568014
1688	0.197481781
1689	0.197390631
1690	0.19728297
1691	0.197292268
1692	0.197541252
1693	0.197669715
1694	0.197560415
1695	0.197636083
1696	0.19801718
1697	0.198127463
1698	0.197858274
1699	0.197833493
1700	0.198127836
1701	0.198151633
1702	0.197832689
1703	0.19770734
1704	0.197816581
1705	0.197860673
1706	0.197807997
1707	0.197786391
1708	0.197822809
1709	0.197561055
1710	0.197047114
1711	0.197201759
1712	0.197833806
1713	0.198009655
1714	0.197904885
1715	0.197915897
1716	0.197979093
1717	0.198043019
1718	0.198121145
1719	0.198287934
1720	0.198485211
1721	0.198550731
1722	0.19856441
1723	0.198370457
1724	0.198124796
1725	0.197799444
1726	0.19745253
1727	0.198206469
1728	0.199157774
1729	0.198520407
1730	0.197677389
1731	0.19832018
1732	0.19908604
1733	0.198549926
1734	0.197966397
1735	0.198085159
1736	0.19820416
1737	0.198306084
1738	0.19840084
1739	0.198406398
1740	0.198391229
1741	0.198246285
1742	0.198142707
1743	0.19824715
1744	0.198378161
1745	0.198610321
1746	0.198707968
1747	0.198381871
1748	0.198086008
1749	0.197876275
1750	0.197819307
1751	0.198077366
1752	0.198213592
1753	0.198127568
1754	0.197960764
1755	0.197688013
1756	0.197781637
1757	0.198307484
1758	0.198680222
1759	0.198906571
1760	0.198776469
1761	0.198348239
1762	0.198145702
1763	0.198115736
1764	0.198123589
1765	0.198132411
1766	0.198311716
1767	0.198563606
1768	0.198758379
1769	0.198936939
1770	0.198927104
1771	0.19887805
1772	0.198681444
1773	0.198437348
1774	0.198771939
1775	0.199191228
1776	0.198861867
1777	0.198509499
1778	0.198639333
1779	0.198772505
1780	0.198816329
1781	0.198886812
1782	0.199189678
1783	0.199356914
1784	0.198843449
1785	0.198411301
1786	0.198239729
1787	0.198221192
1788	0.198669374
1789	0.198994815
1790	0.199023217
1791	0.198975682
1792	0.198812664
1793	0.198637322
1794	0.198455065
1795	0.198318571
1796	0.198251963
1797	0.198426306
1798	0.198767379
1799	0.198748097
1800	0.198505417
1801	0.19408229
1802	0.196576625
1803	0.19820717
1804	0.197802365
1805	0.196718127
1806	0.195996523
1807	0.19555977
1808	0.196004555
1809	0.196757063
1810	0.198487997
1811	0.200166747
1812	0.200886071
1813	0.200032428
1814	0.198783994
1815	0.19720912
1816	0.195798472
1817	0.195349216
1818	0.195044994
1819	0.194600001
1820	0.194334015
1821	0.195528388
1822	0.197505772
1823	0.198600039
1824	0.198422015
1825	0.198377579
1826	0.199863926
1827	0.201514944
1828	0.201532453
1829	0.199853793
1830	0.198255271
1831	0.198347479
1832	0.198716566
1833	0.198953569
1834	0.198947445
1835	0.198853359
1836	0.198728859
1837	0.198191047
1838	0.197890252
1839	0.19792369
1840	0.198074326
1841	0.198190674
1842	0.19815214
1843	0.198224515
1844	0.197440699
1845	0.19624427
1846	0.196001649
1847	0.196930215
1848	0.197531626
1849	0.196649611
1850	0.195772395
1851	0.196473643
1852	0.197303399
1853	0.198163554
1854	0.19902271
1855	0.199247926
1856	0.198526785
1857	0.197767228
1858	0.196842149
1859	0.195919111
1860	0.196889505
1861	0.19800064
1862	0.197705582
1863	0.19703944
1864	0.197349563
1865	0.19805409
1866	0.198135927
1867	0.197579861
1868	0.19702439
1869	0.196816772
1870	0.196366489
1871	0.196023092
1872	0.195479617
1873	0.195404872
1874	0.196923926
1875	0.198098376
1876	0.196477875
1877	0.194883049
1878	0.195016757
1879	0.195416391
1880	0.195579439
1881	0.196032822
1882	0.196031138
1883	0.194696441
1884	0.193529293
1885	0.192453459
1886	0.191249862
1887	0.190096512
1888	0.189374909
1889	0.189340726
1890	0.18901284
1891	0.188808501
1892	0.188731357
1893	0.188165039
1894	0.187113807
1895	0.186166555
1896	0.184855923
1897	0.183171198
1898	0.182647079
1899	0.182978079
1900	0.183201522
1901	0.183040097
1902	0.182650611
1903	0.182126194
1904	0.181524694
1905	0.179999515
1906	0.178182557
1907	0.178279594
1908	0.179739863
1909	0.181299716
1910	0.181599408
1911	0.18136923
1912	0.182036564
1913	0.182412237
1914	0.181415424
1915	0.18034333
1916	0.180593386
1917	0.180787325
1918	0.181271225
1919	0.18139194
1920	0.180145547
1921	0.178687915
1922	0.177769408
1923	0.178813145
1924	0.180461884
1925	0.181344628
1926	0.181426674
1927	0.182090372
1928	0.183088586
1929	0.183350429
1930	0.183430374
1931	0.183257103
1932	0.182622612
1933	0.182700783
1934	0.183963731
1935	0.184937343
1936	0.184896246
1937	0.185746551
1938	0.186482862
1939	0.185440049
1940	0.185086101
1941	0.184977278
1942	0.184822485
1943	0.184816301
1944	0.184908316
1945	0.185031608
1946	0.185420096
1947	0.186346978
1948	0.187269658
1949	0.187159896
1950	0.186518326
1951	0.185896039
1952	0.185998723
1953	0.187216759
1954	0.188761905
1955	0.188941985
1956	0.187288776
